transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,merchant_name,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx000754,2025-12-09T18:04:11Z,ACCT100093,CARD4274,MCHT_WALMART_SUPERCENTER,140.80,USD,groceries,Walmart Supercenter,CA,atm,DEV-ACCT100093-1,ip_06a3b7ed,2399.72,2258.92,0,grocery run
tx000755,2025-12-22T08:57:04Z,ACCT100101,ACCT100101-CHK,MCHT_DUTCH_BROS_COFFEE,11.33,USD,coffee,Dutch Bros Coffee,US,atm,DEV-ACCT100101-4,ip_690d8816,3611.51,3600.18,0,quick food/coffee
tx000756,2025-12-17T16:02:26Z,ACCT100060,CARD4215,MCHT_APPLECOM/BILL,13.54,USD,online_services,Apple.com/Bill,IR,online,DEV-ACCT100060-4,ip_e99f4349,-48.96,-62.50,1,multiple small purchases
tx000757,2025-12-13T09:04:02Z,ACCT100056,ACCT100056-CHK,MCHT_WALMART_SUPERCENTER,153.62,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100056-4,ip_c21a041c,1166.21,1012.59,0,grocery run
tx000758,2025-12-13T01:17:56Z,ACCT100222,CARD4245,MCHT_DUTCH_BROS_COFFEE,12.43,USD,coffee,Dutch Bros Coffee,US,atm,DEV-ACCT100222-3,ip_19e07ea5,2743.17,2730.74,1,unusual late-night transaction
tx000759,2025-12-26T06:46:50Z,ACCT100219,CARD4101,MCHT_SRP_ELECTRIC,78.30,USD,utilities,SRP Electric,IR,in_store,DEV-ACCT100219-2,ip_d4537571,-835.94,-914.24,0,monthly bill
tx000760,2025-12-22T14:11:53Z,ACCT100061,CARD4067,MCHT_SAFEWAY,53.96,USD,groceries,Safeway,US,online,DEV-ACCT100061-1,ip_2fbac2bd,3380.00,3326.04,0,grocery run
tx000761,2025-12-18T05:11:41Z,ACCT100208,CARD4268,MCHT_SRP_ELECTRIC,59.20,USD,utilities,SRP Electric,US,online,DEV-ACCT100208-4,ip_9e181a72,2186.88,2127.68,0,monthly bill
tx000762,2025-12-13T19:57:30Z,ACCT100155,CARD4056,MCHT_CHIPOTLE,10.61,USD,restaurants,Chipotle,US,atm,DEV-ACCT100155-1,ip_77b4a4ad,1415.33,1404.72,0,meal out
tx000763,2025-12-22T07:16:46Z,ACCT100108,CARD4146,MCHT_DUTCH_BROS_COFFEE,1361.83,USD,coffee,Dutch Bros Coffee,GB,in_store,DEV-ACCT100108-1,ip_88f6319b,1161.40,-200.43,2,sudden full-drain transaction
tx000764,2025-12-30T10:38:01Z,ACCT100006,ACCT100006-CHK,MCHT_MCDONALDS,13.80,USD,fast_food,McDonalds,NG,mobile_app,DEV-ACCT100006-2,ip_0c39c4a2,3212.86,3199.06,0,quick food/coffee
tx000765,2025-12-03T21:19:58Z,ACCT100044,ACCT100044-CHK,MCHT_SPOTIFY,14.12,USD,subscription,Spotify,GB,in_store,DEV-ACCT100044-2,ip_f88162c7,817.29,803.17,0,subscription renewal
tx000766,2025-12-16T04:46:52Z,ACCT100228,ACCT100228-CHK,MCHT_TARGET,39.98,USD,retail,Target,GB,mobile_app,DEV-ACCT100228-2,ip_90e26227,977.11,937.13,1,unusual late-night transaction
tx000767,2025-12-19T15:57:14Z,ACCT100214,CARD4281,MCHT_ZELLE_PAYMENT,289.76,USD,p2p,Zelle Payment,IR,mobile_app,DEV-ACCT100214-4,ip_af9822aa,4801.04,4511.28,0,peer payment
tx000768,2025-12-15T22:59:35Z,ACCT100247,ACCT100247-CHK,MCHT_COSTCO_WHOLESALE,195.88,USD,groceries,Costco Wholesale,US,online,DEV-ACCT100247-2,ip_8756cb84,1394.23,1198.35,0,grocery run
tx000769,2025-12-29T04:52:39Z,ACCT100253,ACCT100253-CHK,MCHT_COSTCO_WHOLESALE,15.97,USD,groceries,Costco Wholesale,IR,atm,DEV-ACCT100253-2,ip_d64d5e3d,2532.67,2516.70,1,multiple small purchases
tx000770,2025-12-26T08:30:33Z,ACCT100001,ACCT100001-CHK,MCHT_NETFLIXCOM,599.06,USD,subscription,Netflix.com,US,atm,DEV-ACCT100001-2,ip_32bc97bc,602.39,3.33,1,near-zero balance after transaction
tx000771,2025-12-16T01:32:28Z,ACCT100137,ACCT100137-CHK,MCHT_COSTCO_WHOLESALE,95.55,USD,groceries,Costco Wholesale,US,online,DEV-ACCT100137-3,ip_52894414,3292.43,3196.88,0,grocery run
tx000772,2025-12-01T23:09:00Z,ACCT100138,ACCT100138-CHK,MCHT_BEST_BUY,394.30,USD,electronics,Best Buy,US,in_store,DEV-ACCT100138-3,ip_e3e1a62c,3941.06,3546.76,0,normal transaction
tx000773,2025-12-17T15:44:47Z,ACCT100042,CARD4281,MCHT_CITY_WATER_&_SEWER,1361.94,USD,utilities,City Water & Sewer,IR,mobile_app,DEV-ACCT100042-2,ip_01478f33,1431.89,69.95,2,unusual country high amount
tx000774,2025-12-20T10:33:33Z,ACCT100090,ACCT100090-CHK,MCHT_APPLECOM/BILL,1325.71,USD,online_services,Apple.com/Bill,RU,in_store,DEV-ACCT100090-2,ip_39dde266,884.20,-441.51,2,sudden full-drain transaction
tx000775,2025-12-09T09:14:16Z,ACCT100112,CARD4166,MCHT_STARBUCKS,10.48,USD,coffee,Starbucks,DE,atm,DEV-ACCT100112-4,ip_c2572ff8,2532.93,2522.45,1,multiple small purchases
tx000776,2025-12-11T01:33:24Z,ACCT100253,CARD4092,MCHT_COSTCO_WHOLESALE,286.41,USD,groceries,Costco Wholesale,RU,online,DEV-ACCT100253-2,ip_d64d9068,2516.70,2230.29,0,grocery run
tx000777,2025-12-31T01:04:59Z,ACCT100010,ACCT100010-CHK,MCHT_SUNRISE_APARTMENTS,1183.76,USD,rent,Sunrise Apartments,RU,atm,DEV-ACCT100010-4,ip_3b29ce15,-3.61,-1187.37,0,monthly rent
tx000778,2025-12-31T04:24:25Z,ACCT100051,ACCT100051-CHK,MCHT_CITY_WATER_&_SEWER,64.56,USD,utilities,City Water & Sewer,IR,in_store,DEV-ACCT100051-1,ip_669f06f0,-382.30,-446.86,0,monthly bill
tx000779,2025-12-31T07:50:49Z,ACCT100022,ACCT100022-CHK,MCHT_CIRCLE_K,133.36,USD,fuel,Circle K,US,online,DEV-ACCT100022-3,ip_0bb72b80,3.55,-129.81,2,high amount potential fraud
tx000780,2025-12-16T17:30:55Z,ACCT100103,CARD4071,MCHT_SHELL_OIL,33.35,USD,fuel,Shell Oil,CA,online,DEV-ACCT100103-3,ip_5f423f03,-426.71,-460.06,0,gas station
tx000781,2025-12-08T18:46:08Z,ACCT100010,ACCT100010-CHK,MCHT_APPLECOM/BILL,12.85,USD,online_services,Apple.com/Bill,US,atm,DEV-ACCT100010-2,ip_3b29dab1,-1187.37,-1200.22,0,normal transaction
tx000782,2025-12-07T08:29:05Z,ACCT100197,CARD4075,MCHT_T-MOBILE,119.26,USD,utilities,T-Mobile,US,atm,DEV-ACCT100197-2,ip_02303416,664.59,545.33,0,monthly bill
tx000783,2025-12-06T00:19:24Z,ACCT100144,ACCT100144-CHK,MCHT_SPOTIFY,2349.26,USD,subscription,Spotify,US,mobile_app,DEV-ACCT100144-4,ip_df43ab70,2351.62,2.36,1,near-zero balance after transaction
tx000784,2025-12-15T19:54:17Z,ACCT100092,ACCT100092-CHK,MCHT_ZELLE_PAYMENT,50.53,USD,p2p,Zelle Payment,DE,mobile_app,DEV-ACCT100092-4,ip_b14bbcfc,3692.15,3641.62,0,peer payment
tx000785,2025-12-17T10:38:40Z,ACCT100135,ACCT100135-CHK,MCHT_CAMPUS_PARKING,13.93,USD,parking,Campus Parking,US,online,DEV-ACCT100135-4,ip_93b82276,2686.96,2673.03,0,normal transaction
tx000786,2025-12-06T06:53:51Z,ACCT100057,CARD4295,MCHT_TARGET,36.58,USD,retail,Target,US,online,DEV-ACCT100057-4,ip_3b82b489,3471.05,3434.47,0,normal transaction
tx000787,2025-12-08T14:33:31Z,ACCT100163,CARD4253,MCHT_AMAZON_MARKETPLACE,3453.94,USD,online_retail,Amazon Marketplace,US,mobile_app,DEV-ACCT100163-4,ip_1198d65a,3463.23,9.29,1,near-zero balance after transaction
tx000788,2025-12-20T13:38:32Z,ACCT100281,CARD4254,MCHT_AMAZON_MARKETPLACE,88.64,USD,online_retail,Amazon Marketplace,RU,online,DEV-ACCT100281-2,ip_4bc12cac,1358.28,1269.64,0,normal transaction
tx000789,2025-12-19T10:30:38Z,ACCT100120,ACCT100120-CHK,MCHT_STARBUCKS,19.16,USD,coffee,Starbucks,RU,in_store,DEV-ACCT100120-3,ip_356eb8c2,3884.11,3864.95,2,high amount potential fraud
tx000790,2025-12-13T16:02:56Z,ACCT100071,CARD4150,MCHT_WALMART_SUPERCENTER,59.81,USD,groceries,Walmart Supercenter,RU,atm,DEV-ACCT100071-2,ip_53f53c06,4276.36,4216.55,0,grocery run
tx000791,2025-12-04T12:31:50Z,ACCT100073,ACCT100073-CHK,MCHT_SRP_ELECTRIC,211.03,USD,utilities,SRP Electric,US,mobile_app,DEV-ACCT100073-2,ip_f25c0f74,216.32,5.29,1,near-zero balance after transaction
tx000792,2025-12-29T12:39:56Z,ACCT100075,ACCT100075-CHK,MCHT_WALMART_SUPERCENTER,5.44,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100075-2,ip_70cdf085,-58.83,-64.27,1,multiple small purchases
tx000793,2025-12-23T10:47:09Z,ACCT100071,CARD4270,MCHT_AMAZON_MARKETPLACE,4215.43,USD,online_retail,Amazon Marketplace,NG,mobile_app,DEV-ACCT100071-1,ip_53f54fd0,4216.55,1.12,1,near-zero balance after transaction
tx000794,2025-12-22T11:04:23Z,ACCT100030,ACCT100030-CHK,MCHT_AMAZON_MARKETPLACE,106.36,USD,online_retail,Amazon Marketplace,US,atm,DEV-ACCT100030-3,ip_1e0d9cb0,4084.75,3978.39,0,normal transaction
tx000795,2025-12-07T07:25:36Z,ACCT100116,ACCT100116-CHK,MCHT_DUTCH_BROS_COFFEE,6.41,USD,coffee,Dutch Bros Coffee,US,atm,DEV-ACCT100116-2,ip_acaf2787,1769.32,1762.91,0,quick food/coffee
tx000796,2025-12-09T21:33:12Z,ACCT100239,CARD4244,MCHT_T-MOBILE,69.72,USD,utilities,T-Mobile,US,atm,DEV-ACCT100239-4,ip_151363b3,1767.21,1697.49,0,monthly bill
tx000797,2025-12-03T06:11:54Z,ACCT100138,ACCT100138-CHK,MCHT_WALMART_SUPERCENTER,50.23,USD,groceries,Walmart Supercenter,GB,mobile_app,DEV-ACCT100138-1,ip_e3e12171,3546.76,3496.53,0,grocery run
tx000798,2025-12-13T13:31:47Z,ACCT100108,CARD4005,MCHT_COSTCO_WHOLESALE,294.40,USD,groceries,Costco Wholesale,US,in_store,DEV-ACCT100108-1,ip_88f6f7b5,-200.43,-494.83,0,grocery run
tx000799,2025-12-19T05:02:43Z,ACCT100023,CARD4024,MCHT_WALMART_SUPERCENTER,13.50,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100023-3,ip_001ec802,755.58,742.08,1,multiple small purchases
tx000800,2025-12-26T07:01:52Z,ACCT100182,ACCT100182-CHK,MCHT_MCDONALDS,10.59,USD,fast_food,McDonalds,NG,in_store,DEV-ACCT100182-1,ip_6841948a,4784.46,4773.87,0,quick food/coffee
tx000801,2025-12-13T03:19:04Z,ACCT100082,CARD4077,MCHT_WALMART_SUPERCENTER,3123.75,USD,groceries,Walmart Supercenter,DE,in_store,DEV-ACCT100082-2,ip_92a2aecd,3130.64,6.89,1,near-zero balance after transaction
tx000802,2025-12-03T09:15:15Z,ACCT100229,CARD4067,MCHT_DUTCH_BROS_COFFEE,10.71,USD,coffee,Dutch Bros Coffee,GB,atm,DEV-ACCT100229-1,ip_3bfb4e07,4823.51,4812.80,0,quick food/coffee
tx000803,2025-12-28T03:06:43Z,ACCT100290,ACCT100290-CHK,MCHT_UBER_TRIP,24.83,USD,rideshare,Uber Trip,US,mobile_app,DEV-ACCT100290-2,ip_dee79759,122.03,97.20,1,unusual late-night transaction
tx000804,2025-12-05T08:23:46Z,ACCT100082,CARD4034,MCHT_APPLECOM/BILL,32.02,USD,online_services,Apple.com/Bill,US,in_store,DEV-ACCT100082-3,ip_92a2f24f,6.89,-25.13,0,normal transaction
tx000805,2025-12-03T19:38:52Z,ACCT100131,ACCT100131-CHK,MCHT_VENMO_CASHOUT,89.55,USD,p2p,Venmo Cashout,GB,atm,DEV-ACCT100131-4,ip_814e420a,667.31,577.76,0,peer payment
tx000806,2025-12-26T09:16:05Z,ACCT100225,CARD4187,MCHT_CHICK-FIL-A,3096.98,USD,fast_food,Chick-fil-A,DE,atm,DEV-ACCT100225-1,ip_f6147d58,3098.36,1.38,1,near-zero balance after transaction
tx000807,2025-12-09T13:50:32Z,ACCT100287,ACCT100287-CHK,MCHT_LYFT_RIDE,39.59,USD,rideshare,Lyft Ride,US,atm,DEV-ACCT100287-2,ip_3ba1c6c5,2.08,-37.51,0,normal transaction
tx000808,2025-12-07T17:11:07Z,ACCT100236,CARD4047,MCHT_DOORDASH,19.67,USD,delivery,DoorDash,DE,atm,DEV-ACCT100236-2,ip_47cdcd94,4291.53,4271.86,1,multiple small purchases
tx000809,2025-12-12T20:07:25Z,ACCT100168,CARD4033,MCHT_CHIPOTLE,10.57,USD,restaurants,Chipotle,GB,atm,DEV-ACCT100168-2,ip_1709f09f,1363.89,1353.32,0,meal out
tx000810,2025-12-04T22:13:14Z,ACCT100074,CARD4109,MCHT_APPLECOM/BILL,407.22,USD,online_services,Apple.com/Bill,GB,atm,DEV-ACCT100074-4,ip_5ef86d45,1.92,-405.30,2,sudden full-drain transaction
tx000811,2025-12-14T23:54:54Z,ACCT100027,ACCT100027-CHK,MCHT_TARGET,42.89,USD,retail,Target,DE,atm,DEV-ACCT100027-2,ip_319f2375,856.23,813.34,0,normal transaction
tx000812,2025-12-22T10:13:50Z,ACCT100140,ACCT100140-CHK,MCHT_MCDONALDS,9.11,USD,fast_food,McDonalds,NG,atm,DEV-ACCT100140-1,ip_01802f54,3.88,-5.23,0,quick food/coffee
tx000813,2025-12-25T06:39:11Z,ACCT100219,CARD4175,MCHT_COSTCO_WHOLESALE,225.32,USD,groceries,Costco Wholesale,US,atm,DEV-ACCT100219-2,ip_d453dfa2,-914.24,-1139.56,0,grocery run
tx000814,2025-12-05T16:10:22Z,ACCT100181,CARD4292,MCHT_UBER_TRIP,3503.29,USD,rideshare,Uber Trip,MX,online,DEV-ACCT100181-3,ip_3162a20e,3509.84,6.55,1,near-zero balance after transaction
tx000815,2025-12-07T09:52:50Z,ACCT100007,CARD4077,MCHT_VENMO_CASHOUT,175.59,USD,p2p,Venmo Cashout,CA,mobile_app,DEV-ACCT100007-1,ip_b997e6af,181.28,5.69,1,near-zero balance after transaction
tx000816,2025-12-22T07:03:35Z,ACCT100064,ACCT100064-CHK,MCHT_SAFEWAY,122.93,USD,groceries,Safeway,NG,online,DEV-ACCT100064-4,ip_89716ea9,4278.57,4155.64,0,grocery run
tx000817,2025-12-19T02:57:56Z,ACCT100178,ACCT100178-CHK,MCHT_TARGET,59.91,USD,retail,Target,GB,in_store,DEV-ACCT100178-1,ip_bed1ff8e,9.02,-50.89,1,unusual late-night transaction
tx000818,2025-12-27T19:07:22Z,ACCT100233,CARD4211,MCHT_CHIPOTLE,3731.25,USD,restaurants,Chipotle,RU,atm,DEV-ACCT100233-2,ip_65505347,3488.48,-242.77,2,sudden full-drain transaction
tx000819,2025-12-15T10:59:38Z,ACCT100277,CARD4223,MCHT_DUTCH_BROS_COFFEE,37.41,USD,coffee,Dutch Bros Coffee,DE,atm,DEV-ACCT100277-1,ip_7b3e2de5,-29.36,-66.77,2,high amount potential fraud
tx000820,2025-12-23T10:56:13Z,ACCT100008,ACCT100008-CHK,MCHT_AMAZON_MARKETPLACE,98.65,USD,online_retail,Amazon Marketplace,IR,in_store,DEV-ACCT100008-3,ip_c827d75e,2398.65,2300.00,0,normal transaction
tx000821,2025-12-24T16:36:46Z,ACCT100108,CARD4114,MCHT_APPLECOM/BILL,-9.40,USD,online_services,Apple.com/Bill,US,online,DEV-ACCT100108-4,ip_88f6d36c,-494.83,-485.43,2,sudden full-drain transaction
tx000822,2025-12-14T17:19:23Z,ACCT100202,CARD4003,MCHT_CIRCLE_K,17.49,USD,fuel,Circle K,MX,mobile_app,DEV-ACCT100202-1,ip_6a1cd440,4147.10,4129.61,1,multiple small purchases
tx000823,2025-12-18T03:55:38Z,ACCT100016,ACCT100016-CHK,MCHT_COSTCO_WHOLESALE,197.32,USD,groceries,Costco Wholesale,US,mobile_app,DEV-ACCT100016-4,ip_73de7bd1,1112.34,915.02,0,grocery run
tx000824,2025-12-29T22:46:02Z,ACCT100284,ACCT100284-CHK,MCHT_SPOTIFY,14.39,USD,subscription,Spotify,US,in_store,DEV-ACCT100284-4,ip_114758f1,-140.56,-154.95,0,subscription renewal
tx000825,2025-12-26T17:40:16Z,ACCT100206,ACCT100206-CHK,MCHT_UBER_EATS,32.64,USD,delivery,Uber Eats,US,online,DEV-ACCT100206-3,ip_a37d516f,2281.06,2248.42,0,meal out
tx000826,2025-12-30T16:45:00Z,ACCT100165,ACCT100165-CHK,MCHT_WALMART_SUPERCENTER,120.81,USD,groceries,Walmart Supercenter,US,in_store,DEV-ACCT100165-1,ip_5882c3ca,818.86,698.05,0,grocery run
tx000827,2025-12-10T22:52:18Z,ACCT100012,CARD4066,MCHT_SPOTIFY,13.98,USD,subscription,Spotify,IR,mobile_app,DEV-ACCT100012-3,ip_100d633d,-357.57,-371.55,0,subscription renewal
tx000828,2025-12-15T07:59:35Z,ACCT100274,CARD4125,MCHT_CIRCLE_K,21.16,USD,fuel,Circle K,DE,in_store,DEV-ACCT100274-1,ip_9f1638cc,1064.71,1043.55,0,gas station
tx000829,2025-12-06T09:36:44Z,ACCT100235,ACCT100235-CHK,MCHT_WALMART_SUPERCENTER,155.92,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100235-2,ip_ffa4c816,-613.55,-769.47,0,grocery run
tx000830,2025-12-12T20:24:54Z,ACCT100051,ACCT100051-CHK,MCHT_UBER_EATS,273.38,USD,delivery,Uber Eats,CA,in_store,DEV-ACCT100051-2,ip_669f98f6,281.66,8.28,1,near-zero balance after transaction
tx000831,2025-12-25T09:18:58Z,ACCT100005,ACCT100005-CHK,MCHT_WALMART_SUPERCENTER,1159.86,USD,groceries,Walmart Supercenter,NG,mobile_app,DEV-ACCT100005-3,ip_96f93e41,4.81,-1155.05,2,unusual country high amount
tx000832,2025-12-12T01:01:04Z,ACCT100098,ACCT100098-CHK,MCHT_AMAZON_MARKETPLACE,46.03,USD,online_retail,Amazon Marketplace,IR,online,DEV-ACCT100098-2,ip_38112ab9,4.22,-41.81,1,unusual late-night transaction
tx000833,2025-12-28T16:03:35Z,ACCT100064,CARD4137,MCHT_AMAZON_MARKETPLACE,61.37,USD,online_retail,Amazon Marketplace,US,mobile_app,DEV-ACCT100064-4,ip_8971df43,4155.64,4094.27,0,normal transaction
tx000834,2025-12-20T06:37:40Z,ACCT100262,ACCT100262-CHK,MCHT_DUTCH_BROS_COFFEE,154.17,USD,coffee,Dutch Bros Coffee,US,mobile_app,DEV-ACCT100262-4,ip_dae6ddef,162.32,8.15,1,near-zero balance after transaction
tx000835,2025-12-31T09:04:11Z,ACCT100228,CARD4216,MCHT_UBER_TRIP,15.39,USD,rideshare,Uber Trip,GB,in_store,DEV-ACCT100228-3,ip_90e2bf77,937.13,921.74,0,normal transaction
tx000836,2025-12-30T03:18:17Z,ACCT100032,ACCT100032-CHK,MCHT_SUNRISE_APARTMENTS,1589.53,USD,rent,Sunrise Apartments,MX,mobile_app,DEV-ACCT100032-3,ip_d9f2cbee,2759.67,1170.14,0,monthly rent
tx000837,2025-12-19T06:19:18Z,ACCT100015,ACCT100015-CHK,MCHT_UBER_TRIP,15.96,USD,rideshare,Uber Trip,US,online,DEV-ACCT100015-3,ip_1296be72,2900.08,2884.12,0,normal transaction
tx000838,2025-12-17T20:40:47Z,ACCT100074,ACCT100074-CHK,MCHT_SAFEWAY,98.10,USD,groceries,Safeway,NG,in_store,DEV-ACCT100074-3,ip_5ef8771d,-405.30,-503.40,0,grocery run
tx000839,2025-12-06T10:17:47Z,ACCT100287,CARD4033,MCHT_DUTCH_BROS_COFFEE,105.93,USD,coffee,Dutch Bros Coffee,US,online,DEV-ACCT100287-4,ip_3ba1ded3,114.96,9.03,1,near-zero balance after transaction
tx000840,2025-12-26T06:17:22Z,ACCT100162,ACCT100162-CHK,MCHT_STARBUCKS,5.37,USD,coffee,Starbucks,IR,atm,DEV-ACCT100162-2,ip_c1c5a75c,1451.75,1446.38,0,quick food/coffee
tx000841,2025-12-24T08:08:20Z,ACCT100196,ACCT100196-CHK,MCHT_DUTCH_BROS_COFFEE,2.85,USD,coffee,Dutch Bros Coffee,DE,in_store,DEV-ACCT100196-1,ip_db59acbe,2510.38,2507.53,1,multiple small purchases
tx000842,2025-12-16T12:12:27Z,ACCT100008,CARD4035,MCHT_WALMART_SUPERCENTER,141.82,USD,groceries,Walmart Supercenter,IR,atm,DEV-ACCT100008-4,ip_c82728d7,2300.00,2158.18,0,grocery run
tx000843,2025-12-23T23:08:43Z,ACCT100284,CARD4160,MCHT_SPOTIFY,11.41,USD,subscription,Spotify,US,mobile_app,DEV-ACCT100284-1,ip_1147bf70,-154.95,-166.36,0,subscription renewal
tx000844,2025-12-07T00:00:40Z,ACCT100052,ACCT100052-CHK,MCHT_SAFEWAY,1293.19,USD,groceries,Safeway,NG,online,DEV-ACCT100052-2,ip_aca92d10,1443.78,150.59,2,unusual country high amount
tx000845,2025-12-14T00:03:38Z,ACCT100097,ACCT100097-CHK,MCHT_VENMO_CASHOUT,284.41,USD,p2p,Venmo Cashout,RU,in_store,DEV-ACCT100097-1,ip_a8988707,1514.82,1230.41,1,unusual late-night transaction
tx000846,2025-12-07T17:12:52Z,ACCT100168,CARD4194,MCHT_SRP_ELECTRIC,179.28,USD,utilities,SRP Electric,US,atm,DEV-ACCT100168-4,ip_1709e4c0,1353.32,1174.04,0,monthly bill
tx000847,2025-12-15T12:22:25Z,ACCT100062,ACCT100062-CHK,MCHT_NETFLIXCOM,17.31,USD,subscription,Netflix.com,DE,atm,DEV-ACCT100062-2,ip_8fb02f00,2898.35,2881.04,0,subscription renewal
tx000848,2025-12-11T17:04:59Z,ACCT100135,ACCT100135-CHK,MCHT_CHIPOTLE,36.91,USD,restaurants,Chipotle,RU,online,DEV-ACCT100135-2,ip_93b8efb1,2673.03,2636.12,2,high amount potential fraud
tx000849,2025-12-17T00:49:19Z,ACCT100197,CARD4096,MCHT_WALMART_SUPERCENTER,542.94,USD,groceries,Walmart Supercenter,US,mobile_app,DEV-ACCT100197-1,ip_02304297,545.33,2.39,1,near-zero balance after transaction
tx000850,2025-12-21T07:47:30Z,ACCT100112,CARD4186,MCHT_TARGET,56.12,USD,retail,Target,RU,online,DEV-ACCT100112-2,ip_c2579d42,2522.45,2466.33,0,normal transaction
tx000851,2025-12-13T17:57:41Z,ACCT100295,ACCT100295-CHK,MCHT_DOORDASH,27.00,USD,delivery,DoorDash,US,in_store,DEV-ACCT100295-4,ip_0a60e7c0,2956.08,2929.08,0,meal out
tx000852,2025-12-22T20:13:20Z,ACCT100180,ACCT100180-CHK,MCHT_VENMO_CASHOUT,122.09,USD,p2p,Venmo Cashout,US,mobile_app,DEV-ACCT100180-4,ip_8861aadf,3563.49,3441.40,0,peer payment
tx000853,2025-12-22T18:18:13Z,ACCT100027,CARD4225,MCHT_CHIPOTLE,12.65,USD,restaurants,Chipotle,US,atm,DEV-ACCT100027-3,ip_319ffcbb,813.34,800.69,0,meal out
tx000854,2025-12-07T06:56:24Z,ACCT100265,ACCT100265-CHK,MCHT_VERIZON_WIRELESS,45.31,USD,utilities,Verizon Wireless,DE,online,DEV-ACCT100265-1,ip_49cd8848,-298.72,-344.03,0,monthly bill
tx000855,2025-12-20T09:06:30Z,ACCT100122,ACCT100122-CHK,MCHT_DUTCH_BROS_COFFEE,13.06,USD,coffee,Dutch Bros Coffee,GB,atm,DEV-ACCT100122-3,ip_e54efd87,-341.11,-354.17,0,quick food/coffee
tx000856,2025-12-02T17:11:20Z,ACCT100105,ACCT100105-CHK,MCHT_CHIPOTLE,20.51,USD,restaurants,Chipotle,US,mobile_app,DEV-ACCT100105-4,ip_b8409c53,3265.35,3244.84,0,meal out
tx000857,2025-12-18T00:42:29Z,ACCT100122,CARD4087,MCHT_VERIZON_WIRELESS,87.46,USD,utilities,Verizon Wireless,US,online,DEV-ACCT100122-3,ip_e54e0aa9,-354.17,-441.63,1,unusual late-night transaction
tx000858,2025-12-30T17:35:07Z,ACCT100090,ACCT100090-CHK,MCHT_COSTCO_WHOLESALE,173.72,USD,groceries,Costco Wholesale,IR,in_store,DEV-ACCT100090-1,ip_39ddfa03,-441.51,-615.23,0,grocery run
tx000859,2025-12-12T23:29:36Z,ACCT100126,ACCT100126-CHK,MCHT_SAFEWAY,50.08,USD,groceries,Safeway,US,mobile_app,DEV-ACCT100126-2,ip_74dd3014,-389.97,-440.05,0,grocery run
tx000860,2025-12-28T19:42:23Z,ACCT100051,CARD4155,MCHT_DOORDASH,31.39,USD,delivery,DoorDash,NG,mobile_app,DEV-ACCT100051-1,ip_669fb48b,8.28,-23.11,0,meal out
tx000861,2025-12-09T01:50:08Z,ACCT100154,CARD4170,MCHT_WALMART_SUPERCENTER,370.29,USD,groceries,Walmart Supercenter,DE,in_store,DEV-ACCT100154-2,ip_819bb6e2,906.19,535.90,2,high amount potential fraud
tx000862,2025-12-19T08:16:25Z,ACCT100254,ACCT100254-CHK,MCHT_NETFLIXCOM,10.89,USD,subscription,Netflix.com,NG,atm,DEV-ACCT100254-4,ip_12e03742,-7.52,-18.41,0,subscription renewal
tx000863,2025-12-14T18:37:36Z,ACCT100140,CARD4278,MCHT_BEST_BUY,444.37,USD,electronics,Best Buy,MX,online,DEV-ACCT100140-4,ip_0180d5a7,-5.23,-449.60,2,sudden full-drain transaction
tx000864,2025-12-31T14:58:44Z,ACCT100141,ACCT100141-CHK,MCHT_SAFEWAY,125.44,USD,groceries,Safeway,MX,mobile_app,DEV-ACCT100141-3,ip_e55e93aa,2780.93,2655.49,0,grocery run
tx000865,2025-12-09T04:32:49Z,ACCT100056,CARD4004,MCHT_VENMO_CASHOUT,90.49,USD,p2p,Venmo Cashout,US,atm,DEV-ACCT100056-2,ip_c21a9b77,1012.59,922.10,0,peer payment
tx000866,2025-12-03T00:31:58Z,ACCT100249,ACCT100249-CHK,MCHT_CIRCLE_K,35.29,USD,fuel,Circle K,US,atm,DEV-ACCT100249-4,ip_3f18b45a,1.17,-34.12,1,unusual late-night transaction
tx000867,2025-12-06T01:27:13Z,ACCT100000,CARD4025,MCHT_WALMART_SUPERCENTER,115.71,USD,groceries,Walmart Supercenter,US,online,DEV-ACCT100000-1,ip_083394e4,3358.93,3243.22,1,unusual late-night transaction
tx000868,2025-12-22T09:50:27Z,ACCT100112,CARD4016,MCHT_VENMO_CASHOUT,271.73,USD,p2p,Venmo Cashout,US,atm,DEV-ACCT100112-3,ip_c2579aa2,2466.33,2194.60,0,peer payment
tx000869,2025-12-11T13:57:40Z,ACCT100159,CARD4088,MCHT_VERIZON_WIRELESS,81.63,USD,utilities,Verizon Wireless,US,online,DEV-ACCT100159-2,ip_3dc19a24,1319.14,1237.51,0,monthly bill
tx000870,2025-12-28T09:27:28Z,ACCT100156,CARD4043,MCHT_APPLECOM/BILL,32.38,USD,online_services,Apple.com/Bill,DE,atm,DEV-ACCT100156-4,ip_a46c312c,2012.27,1979.89,0,normal transaction
