transaction_id,timestamp,account_id,payer_id,payee_id,amount,currency,merchant_category,country,channel,device_id,ip_hash,balance_before,balance_after,label,notes
tx0486,2025-10-01T15:28:00Z,acct_1150,user_1232,merc_9159,9582.61,USD,airfare,CA,app,dev_o2,ip_1314,7825.84,-1756.77,0,normal grocery
tx0487,2025-10-02T12:41:00Z,acct_1085,user_1142,merc_9029,14478.1,USD,wire,US,atm,dev_g9,ip_372,5877.53,-8600.57,2,large transfer to new payee
tx0488,2025-10-02T17:12:00Z,acct_1228,user_1011,merc_9075,3428.58,USD,grocery,US,app,dev_z4,ip_8514,12900.55,9471.97,0,restaurant meal
tx0489,2025-10-01T11:14:00Z,acct_1272,user_1281,merc_9114,3719.65,USD,consulting,DE,mobile,dev_e5,ip_2814,15789.57,12069.92,0,restaurant meal
tx0490,2025-10-01T19:01:00Z,acct_1076,user_1181,merc_9073,7081.4,USD,consulting,DE,web,dev_f9,ip_4674,3661.96,-3419.44,0,monthly subscription
tx0491,2025-10-02T14:37:00Z,acct_1122,user_1060,merc_9011,23.31,USD,crypto_exchange,CA,web,dev_i6,ip_3023,4119.0,4095.69,1,multiple quick purchases
tx0492,2025-10-02T04:11:00Z,acct_1277,user_1084,merc_9137,13297.64,USD,grocery,RU,app,dev_m8,ip_2382,18956.83,5659.19,2,wire to high-risk country
tx0493,2025-10-01T15:59:00Z,acct_1243,user_1149,merc_9194,3.71,USD,consulting,IR,web,dev_x8,ip_5550,13789.16,13785.45,1,repeated small micro-charges
tx0494,2025-10-02T02:59:00Z,acct_1158,user_1013,merc_9103,5834.73,USD,crypto_exchange,IR,web,dev_l2,ip_5348,1119.57,-4715.16,0,monthly subscription
tx0495,2025-10-02T08:39:00Z,acct_1101,user_1012,merc_9022,5116.05,USD,digital_goods,NG,atm,dev_q7,ip_3186,9819.5,4703.45,0,normal grocery
tx0496,2025-10-01T13:59:00Z,acct_1204,user_1076,merc_9184,4456.31,USD,books,GB,mobile,dev_l1,ip_4664,6911.51,2455.2,0,travel expense
tx0497,2025-10-02T04:43:00Z,acct_1111,user_1228,merc_9190,861.69,USD,subscription,GB,atm,dev_f7,ip_6787,2808.56,1946.87,0,monthly subscription
tx0498,2025-10-01T21:37:00Z,acct_1244,user_1269,merc_9086,7102.76,USD,digital_goods,US,atm,dev_a7,ip_4479,8301.99,1199.23,0,monthly subscription
tx0499,2025-10-02T04:30:00Z,acct_1096,user_1196,merc_9075,1.62,USD,grocery,NG,atm,dev_j10,ip_4980,9892.13,9890.51,1,repeated small micro-charges
tx0500,2025-10-02T08:42:00Z,acct_1242,user_1064,merc_9168,3.4,USD,books,RU,mobile,dev_f8,ip_4010,588.28,584.88,1,repeated small micro-charges
tx0501,2025-10-02T23:43:00Z,acct_1298,user_1247,merc_9145,8452.96,USD,crypto_exchange,GB,mobile,dev_w2,ip_6115,10260.27,1807.31,0,monthly subscription
tx0502,2025-10-02T03:48:00Z,acct_1030,user_1075,merc_9082,9551.61,USD,restaurant,DE,web,dev_f1,ip_4468,7236.05,-2315.56,0,normal grocery
tx0503,2025-10-02T02:32:00Z,acct_1150,user_1272,merc_9164,8724.56,USD,wire,US,web,dev_y2,ip_9811,15057.52,6332.96,0,restaurant meal
tx0504,2025-10-01T18:34:00Z,acct_1186,user_1050,merc_9137,1.41,USD,wire,IR,mobile,dev_a3,ip_8490,5642.73,5641.32,1,repeated small micro-charges
tx0505,2025-10-02T14:11:00Z,acct_1258,user_1114,merc_9049,17765.71,USD,books,NG,app,dev_o2,ip_1910,16380.52,-430.63,2,transaction exceeds balance
tx0506,2025-10-02T13:01:00Z,acct_1268,user_1176,merc_9045,2099.2,USD,digital_goods,FR,app,dev_h3,ip_2333,13767.18,11667.98,0,normal grocery
tx0507,2025-10-02T01:17:00Z,acct_1058,user_1040,merc_9005,593.59,USD,grocery,DE,atm,dev_g2,ip_538,15865.24,15271.65,0,normal grocery
tx0508,2025-10-02T02:57:00Z,acct_1023,user_1034,merc_9078,4192.15,USD,digital_goods,RU,app,dev_z2,ip_9860,4123.92,-427.37,2,transaction exceeds balance
tx0509,2025-10-02T03:15:00Z,acct_1297,user_1179,merc_9091,16377.15,USD,clothing,US,web,dev_s2,ip_1624,16395.34,18.19,1,near-zero balance after transaction
tx0510,2025-10-01T20:21:00Z,acct_1088,user_1276,merc_9002,6735.58,USD,clothing,US,web,dev_w8,ip_6005,13968.7,7233.12,0,normal grocery
tx0511,2025-10-02T03:41:00Z,acct_1182,user_1195,merc_9109,4958.66,USD,books,US,web,dev_d6,ip_2026,9328.72,4370.06,0,restaurant meal
tx0512,2025-10-01T23:26:00Z,acct_1286,user_1021,merc_9022,9761.81,USD,digital_goods,CA,atm,dev_m5,ip_7487,12015.78,2253.97,0,book purchase
tx0513,2025-10-02T19:41:00Z,acct_1284,user_1209,merc_9075,12927.4,USD,digital_goods,GB,web,dev_z8,ip_6021,3602.36,-9325.04,2,large transfer to new payee
tx0514,2025-10-01T16:23:00Z,acct_1044,user_1062,merc_9037,2003.43,USD,consulting,GB,atm,dev_d3,ip_1061,7286.93,5283.5,0,book purchase
tx0515,2025-10-02T18:55:00Z,acct_1120,user_1218,merc_9186,9501.44,USD,consulting,DE,mobile,dev_s5,ip_6558,7134.82,-2366.62,0,book purchase
tx0516,2025-10-02T18:01:00Z,acct_1143,user_1076,merc_9197,16775.94,USD,digital_goods,NG,app,dev_i8,ip_8148,4631.82,-12144.12,2,wire to high-risk country
tx0517,2025-10-02T15:49:00Z,acct_1014,user_1092,merc_9098,5199.97,USD,wire,IR,mobile,dev_j10,ip_1579,15208.23,10008.26,0,book purchase
tx0518,2025-10-02T13:23:00Z,acct_1104,user_1151,merc_9170,177.69,USD,clothing,DE,atm,dev_i9,ip_5630,16193.44,16015.75,0,normal grocery
tx0519,2025-10-02T17:34:00Z,acct_1061,user_1197,merc_9116,7794.05,USD,crypto_exchange,CA,atm,dev_o1,ip_539,3553.85,-4240.2,0,monthly subscription
tx0520,2025-10-02T18:36:00Z,acct_1221,user_1069,merc_9080,4759.63,USD,digital_goods,GB,atm,dev_s8,ip_9074,13713.78,8954.15,0,monthly subscription
tx0521,2025-10-02T07:49:00Z,acct_1029,user_1201,merc_9068,452.14,USD,consulting,DE,atm,dev_v6,ip_4661,6423.25,5971.11,0,restaurant meal
tx0522,2025-10-02T00:55:00Z,acct_1299,user_1014,merc_9196,565.44,USD,books,RU,mobile,dev_d7,ip_5655,19839.07,19273.63,0,monthly subscription
tx0523,2025-10-02T22:47:00Z,acct_1121,user_1160,merc_9152,4609.63,USD,subscription,US,app,dev_d6,ip_2782,413.85,-4195.78,0,book purchase
tx0524,2025-10-01T14:50:00Z,acct_1264,user_1216,merc_9069,978.16,USD,consulting,US,atm,dev_a6,ip_6189,11415.66,10437.5,0,book purchase
tx0525,2025-10-02T20:35:00Z,acct_1106,user_1173,merc_9128,6354.81,USD,wire,NG,mobile,dev_t5,ip_5953,19389.17,13034.36,0,normal grocery
tx0526,2025-10-01T12:36:00Z,acct_1110,user_1148,merc_9068,5919.05,USD,consulting,US,mobile,dev_m4,ip_1507,14359.78,8440.73,0,restaurant meal
tx0527,2025-10-01T21:40:00Z,acct_1291,user_1272,merc_9122,6634.9,USD,restaurant,GB,web,dev_z2,ip_4946,10102.7,3467.8,0,restaurant meal
tx0528,2025-10-02T02:18:00Z,acct_1213,user_1206,merc_9065,2130.32,USD,clothing,IR,atm,dev_f1,ip_8458,17256.94,15126.62,0,book purchase
tx0529,2025-10-02T13:44:00Z,acct_1273,user_1223,merc_9145,6853.38,USD,clothing,RU,app,dev_g6,ip_7578,2971.92,-3881.46,0,restaurant meal
tx0530,2025-10-01T18:15:00Z,acct_1211,user_1164,merc_9017,4059.25,USD,books,RU,web,dev_i5,ip_2632,5143.8,1084.55,0,normal grocery
tx0531,2025-10-01T10:00:00Z,acct_1099,user_1015,merc_9063,1594.43,USD,crypto_exchange,FR,atm,dev_r7,ip_6915,12945.5,11351.07,0,monthly subscription
tx0532,2025-10-02T11:48:00Z,acct_1133,user_1143,merc_9169,88.05,USD,grocery,NG,web,dev_x8,ip_327,1125.44,1037.39,1,multiple quick purchases
tx0533,2025-10-01T14:10:00Z,acct_1187,user_1047,merc_9102,10430.46,USD,digital_goods,US,web,dev_s9,ip_1977,10448.71,18.25,1,near-zero balance after transaction
tx0534,2025-10-02T02:45:00Z,acct_1122,user_1063,merc_9198,1069.03,USD,consulting,CA,mobile,dev_x7,ip_3866,18711.29,17642.26,0,monthly subscription
tx0535,2025-10-01T17:54:00Z,acct_1226,user_1210,merc_9066,6827.7,USD,crypto_exchange,IR,app,dev_r6,ip_1851,6343.47,-484.23,0,restaurant meal
tx0536,2025-10-02T01:17:00Z,acct_1186,user_1244,merc_9184,9408.54,USD,grocery,CA,mobile,dev_u10,ip_571,16832.63,7424.09,0,monthly subscription
tx0537,2025-10-02T00:05:00Z,acct_1283,user_1197,merc_9080,8390.42,USD,digital_goods,RU,mobile,dev_r4,ip_7249,7781.65,-32.78,2,transaction exceeds balance
tx0538,2025-10-02T06:43:00Z,acct_1153,user_1108,merc_9042,76.32,USD,books,DE,mobile,dev_z1,ip_4490,17331.56,17255.24,1,multiple quick purchases
tx0539,2025-10-03T03:48:00Z,acct_1217,user_1052,merc_9042,274.48,USD,restaurant,FR,app,dev_n10,ip_8974,14760.95,14486.47,0,normal grocery
tx0540,2025-10-03T00:34:00Z,acct_1095,user_1228,merc_9165,2496.79,USD,books,US,app,dev_g5,ip_5141,11524.67,9027.88,0,monthly subscription
tx0541,2025-10-02T10:52:00Z,acct_1211,user_1164,merc_9116,4145.55,USD,subscription,DE,web,dev_f10,ip_5368,15994.58,11849.03,0,monthly subscription
tx0542,2025-10-03T02:12:00Z,acct_1194,user_1293,merc_9058,1945.88,USD,clothing,IR,app,dev_u10,ip_3748,18138.76,16192.88,2,wire to high-risk country
tx0543,2025-10-02T17:45:00Z,acct_1220,user_1134,merc_9039,9199.97,USD,wire,US,mobile,dev_s2,ip_232,14377.3,5177.33,0,book purchase
tx0544,2025-10-01T20:56:00Z,acct_1061,user_1115,merc_9183,75.4,USD,subscription,US,web,dev_j8,ip_6260,2621.38,2545.98,1,multiple quick purchases
tx0545,2025-10-01T13:52:00Z,acct_1215,user_1093,merc_9105,6842.99,USD,subscription,US,app,dev_i4,ip_7389,18148.42,11305.43,0,book purchase
tx0546,2025-10-01T11:34:00Z,acct_1006,user_1241,merc_9035,953.7,USD,airfare,CA,atm,dev_w7,ip_6936,14727.36,13773.66,0,normal grocery
tx0547,2025-10-01T10:49:00Z,acct_1171,user_1121,merc_9121,3709.64,USD,grocery,CA,app,dev_i9,ip_6242,6064.1,2354.46,0,travel expense
tx0548,2025-10-02T05:24:00Z,acct_1298,user_1092,merc_9067,1418.82,USD,restaurant,US,atm,dev_o3,ip_1469,6360.0,4941.18,0,normal grocery
tx0549,2025-10-01T18:20:00Z,acct_1023,user_1066,merc_9128,1650.67,USD,books,FR,mobile,dev_j5,ip_4322,10349.11,8698.44,0,book purchase
tx0550,2025-10-02T17:48:00Z,acct_1285,user_1226,merc_9014,4671.86,USD,grocery,US,web,dev_h3,ip_588,9415.55,4743.69,0,normal grocery
tx0551,2025-10-01T19:30:00Z,acct_1021,user_1227,merc_9092,8681.86,USD,crypto_exchange,NG,atm,dev_p2,ip_2426,2490.61,-6191.25,0,monthly subscription
tx0552,2025-10-01T09:47:00Z,acct_1261,user_1140,merc_9145,4984.82,USD,consulting,RU,web,dev_a9,ip_9352,3627.77,-57.2,2,transaction exceeds balance
tx0553,2025-10-03T00:34:00Z,acct_1146,user_1063,merc_9101,9196.5,USD,restaurant,CA,app,dev_e1,ip_1329,9215.46,18.96,1,near-zero balance after transaction
tx0554,2025-10-01T11:48:00Z,acct_1003,user_1169,merc_9012,6436.8,USD,restaurant,RU,atm,dev_x10,ip_2119,4243.11,-2193.69,0,restaurant meal
tx0555,2025-10-02T11:29:00Z,acct_1037,user_1281,merc_9155,1.65,USD,books,GB,app,dev_i3,ip_3934,19301.69,19300.04,1,repeated small micro-charges
tx0556,2025-10-01T21:39:00Z,acct_1146,user_1079,merc_9031,8320.7,USD,books,FR,atm,dev_x5,ip_9888,2643.11,-5677.59,0,travel expense
tx0557,2025-10-01T14:21:00Z,acct_1251,user_1229,merc_9100,66.76,USD,consulting,DE,mobile,dev_t7,ip_1479,15134.68,15067.92,1,multiple quick purchases
tx0558,2025-10-02T04:31:00Z,acct_1021,user_1263,merc_9088,792.75,USD,wire,DE,web,dev_p9,ip_8597,1697.72,904.97,0,book purchase
tx0559,2025-10-02T18:52:00Z,acct_1077,user_1066,merc_9176,451.9,USD,clothing,FR,web,dev_n5,ip_9315,973.61,521.71,0,normal grocery
tx0560,2025-10-01T20:16:00Z,acct_1218,user_1212,merc_9025,7405.42,USD,restaurant,DE,mobile,dev_i10,ip_1340,15377.56,7972.14,0,book purchase
tx0561,2025-10-01T20:47:00Z,acct_1094,user_1202,merc_9012,8078.53,USD,subscription,US,atm,dev_k10,ip_7455,15151.94,7073.41,0,restaurant meal
tx0562,2025-10-02T15:25:00Z,acct_1109,user_1095,merc_9021,1718.18,USD,digital_goods,IR,mobile,dev_n9,ip_294,136.82,-1581.36,0,book purchase
tx0563,2025-10-01T20:51:00Z,acct_1208,user_1250,merc_9078,1120.01,USD,books,IR,mobile,dev_z5,ip_1436,2519.29,1399.28,0,normal grocery
tx0564,2025-10-01T19:21:00Z,acct_1014,user_1108,merc_9124,11.96,USD,airfare,RU,web,dev_n9,ip_3128,1740.15,1728.19,1,multiple quick purchases
tx0565,2025-10-03T03:03:00Z,acct_1079,user_1228,merc_9125,10.71,USD,crypto_exchange,DE,app,dev_s4,ip_3299,5910.73,5900.02,1,multiple quick purchases
tx0566,2025-10-01T12:09:00Z,acct_1222,user_1213,merc_9127,30.87,USD,grocery,IR,mobile,dev_p7,ip_7965,10276.85,10245.98,1,multiple quick purchases
tx0567,2025-10-02T14:37:00Z,acct_1271,user_1010,merc_9109,6227.34,USD,clothing,IR,mobile,dev_c5,ip_6835,17785.03,11557.69,0,restaurant meal
tx0568,2025-10-03T04:51:00Z,acct_1224,user_1011,merc_9042,6850.06,USD,crypto_exchange,FR,web,dev_l8,ip_3803,10162.57,3312.51,0,travel expense
tx0569,2025-10-01T16:49:00Z,acct_1240,user_1068,merc_9076,7492.79,USD,restaurant,GB,atm,dev_z8,ip_2655,12444.41,4951.62,0,book purchase
tx0570,2025-10-02T08:30:00Z,acct_1089,user_1103,merc_9041,471.45,USD,digital_goods,IR,atm,dev_z7,ip_8090,6086.96,5615.51,0,normal grocery
tx0571,2025-10-02T17:13:00Z,acct_1134,user_1183,merc_9174,1207.76,USD,clothing,US,web,dev_b2,ip_5534,8623.8,7416.04,0,monthly subscription
tx0572,2025-10-01T15:35:00Z,acct_1133,user_1175,merc_9091,81.91,USD,wire,US,mobile,dev_w9,ip_9901,13396.33,13314.42,1,multiple quick purchases
tx0573,2025-10-02T18:33:00Z,acct_1055,user_1053,merc_9144,2921.94,USD,wire,US,app,dev_u2,ip_3366,18221.5,15299.56,0,book purchase
tx0574,2025-10-02T16:21:00Z,acct_1256,user_1051,merc_9040,7690.56,USD,restaurant,RU,mobile,dev_e2,ip_3308,8793.39,1102.83,0,monthly subscription
tx0575,2025-10-02T12:48:00Z,acct_1175,user_1147,merc_9130,7532.31,USD,subscription,US,app,dev_l7,ip_5909,12596.22,5063.91,0,travel expense
tx0576,2025-10-01T13:48:00Z,acct_1117,user_1071,merc_9110,8843.78,USD,crypto_exchange,GB,atm,dev_q6,ip_488,8862.72,18.94,1,near-zero balance after transaction
tx0577,2025-10-02T04:12:00Z,acct_1174,user_1162,merc_9103,6316.44,USD,grocery,US,atm,dev_m1,ip_2474,18052.17,11735.73,0,travel expense
tx0578,2025-10-02T14:28:00Z,acct_1215,user_1206,merc_9175,1469.47,USD,restaurant,NG,mobile,dev_l1,ip_4584,18006.17,16536.7,0,book purchase
tx0579,2025-10-01T16:37:00Z,acct_1106,user_1279,merc_9160,5374.8,USD,restaurant,IR,atm,dev_z7,ip_3233,17621.87,12247.07,0,book purchase
tx0580,2025-10-03T00:27:00Z,acct_1267,user_1277,merc_9073,235.19,USD,clothing,US,app,dev_r5,ip_8542,6827.36,6592.17,0,travel expense
tx0581,2025-10-02T14:39:00Z,acct_1133,user_1124,merc_9199,1239.01,USD,clothing,FR,atm,dev_d1,ip_6111,5209.93,3970.92,0,normal grocery
tx0582,2025-10-02T03:26:00Z,acct_1153,user_1294,merc_9189,7656.41,USD,restaurant,IR,atm,dev_h10,ip_9267,14298.65,6642.24,2,wire to high-risk country
tx0583,2025-10-02T12:08:00Z,acct_1294,user_1072,merc_9183,3.85,USD,digital_goods,GB,web,dev_k9,ip_9542,3867.25,3863.4,1,repeated small micro-charges
tx0584,2025-10-02T10:58:00Z,acct_1042,user_1048,merc_9016,5882.81,USD,crypto_exchange,GB,web,dev_g8,ip_1280,7398.5,1515.69,0,travel expense
tx0585,2025-10-01T16:50:00Z,acct_1136,user_1300,merc_9128,1272.11,USD,crypto_exchange,RU,atm,dev_w8,ip_6831,16479.76,15207.65,0,book purchase
tx0586,2025-10-02T03:47:00Z,acct_1263,user_1271,merc_9031,7628.82,USD,crypto_exchange,US,atm,dev_b3,ip_9160,7399.25,-315.58,2,transaction exceeds balance
tx0587,2025-10-02T04:50:00Z,acct_1021,user_1268,merc_9040,9710.37,USD,subscription,US,mobile,dev_l5,ip_4817,9728.79,18.42,1,near-zero balance after transaction
tx0588,2025-10-02T14:53:00Z,acct_1146,user_1111,merc_9047,5731.02,USD,digital_goods,DE,app,dev_r6,ip_1107,17411.12,11680.1,0,travel expense
tx0589,2025-10-03T02:40:00Z,acct_1173,user_1194,merc_9122,7278.91,USD,wire,IR,web,dev_q8,ip_7372,13351.07,6072.16,0,normal grocery
tx0590,2025-10-03T08:18:00Z,acct_1210,user_1199,merc_9060,12906.78,USD,clothing,GB,mobile,dev_b8,ip_4545,12925.41,18.63,1,near-zero balance after transaction
tx0591,2025-10-03T04:57:00Z,acct_1159,user_1288,merc_9166,16167.4,USD,airfare,US,app,dev_t9,ip_9452,15157.15,-490.69,2,transaction exceeds balance
tx0592,2025-10-01T11:05:00Z,acct_1273,user_1093,merc_9005,3204.99,USD,airfare,FR,web,dev_w10,ip_7279,1711.27,-1493.72,0,travel expense
tx0593,2025-10-01T19:29:00Z,acct_1252,user_1012,merc_9088,9797.88,USD,books,GB,web,dev_a9,ip_5200,7652.58,-2145.3,0,travel expense
tx0594,2025-10-01T14:45:00Z,acct_1147,user_1074,merc_9047,6662.46,USD,wire,NG,app,dev_j7,ip_2773,1197.1,-5465.36,2,wire to high-risk country
tx0595,2025-10-02T18:27:00Z,acct_1164,user_1073,merc_9106,2365.67,USD,books,CA,mobile,dev_d1,ip_3319,4807.67,2442.0,0,travel expense
tx0596,2025-10-02T02:23:00Z,acct_1198,user_1059,merc_9069,2338.17,USD,crypto_exchange,US,mobile,dev_r7,ip_1073,9693.75,7355.58,0,normal grocery
tx0597,2025-10-02T09:30:00Z,acct_1284,user_1052,merc_9064,2035.37,USD,subscription,NG,web,dev_s7,ip_7307,1696.49,-338.88,0,monthly subscription
tx0598,2025-10-02T16:56:00Z,acct_1277,user_1087,merc_9063,1010.32,USD,clothing,IR,atm,dev_o1,ip_17,16256.62,15246.3,2,wire to high-risk country
tx0599,2025-10-03T07:41:00Z,acct_1140,user_1129,merc_9175,18.07,USD,airfare,GB,mobile,dev_s9,ip_4610,928.78,910.71,1,multiple quick purchases
tx0600,2025-10-03T03:22:00Z,acct_1063,user_1072,merc_9186,6821.33,USD,books,NG,mobile,dev_g10,ip_8271,19149.2,12327.87,0,restaurant meal
tx0601,2025-10-01T08:18:00Z,acct_1134,user_1232,merc_9070,17175.74,USD,restaurant,US,mobile,dev_g8,ip_9823,6582.58,-10593.16,2,large transfer to new payee
tx0602,2025-10-02T08:06:00Z,acct_1005,user_1089,merc_9106,70.5,USD,books,NG,atm,dev_r2,ip_1271,10782.21,10711.71,1,multiple quick purchases
tx0603,2025-10-03T06:28:00Z,acct_1193,user_1184,merc_9100,198.8,USD,digital_goods,US,app,dev_o6,ip_3162,8902.66,8703.86,0,restaurant meal
tx0604,2025-10-01T22:17:00Z,acct_1184,user_1099,merc_9024,7040.77,USD,airfare,IR,mobile,dev_h8,ip_5948,755.18,-6285.59,0,travel expense
tx0605,2025-10-02T22:35:00Z,acct_1004,user_1101,merc_9164,7388.41,USD,subscription,GB,app,dev_s9,ip_8094,3426.13,-3962.28,0,travel expense
tx0606,2025-10-03T07:19:00Z,acct_1090,user_1034,merc_9151,17604.42,USD,wire,US,app,dev_i10,ip_3735,17622.44,18.02,1,near-zero balance after transaction
tx0607,2025-10-02T19:19:00Z,acct_1273,user_1130,merc_9175,10415.92,USD,grocery,KP,atm,dev_n1,ip_5293,8662.31,-1753.61,2,wire to high-risk country
tx0608,2025-10-03T10:21:00Z,acct_1023,user_1115,merc_9013,8801.1,USD,clothing,FR,atm,dev_o6,ip_85,7849.34,-951.76,0,normal grocery
tx0609,2025-10-03T00:28:00Z,acct_1116,user_1217,merc_9020,4800.18,USD,wire,US,web,dev_k5,ip_1030,12527.37,7727.19,0,normal grocery
tx0610,2025-10-03T02:18:00Z,acct_1172,user_1129,merc_9064,730.04,USD,airfare,US,atm,dev_k1,ip_5466,10403.11,9673.07,0,travel expense
tx0611,2025-10-02T14:11:00Z,acct_1225,user_1049,merc_9161,1.25,USD,digital_goods,DE,app,dev_b1,ip_6184,6279.32,6278.07,1,repeated small micro-charges
tx0612,2025-10-01T23:55:00Z,acct_1029,user_1155,merc_9157,1044.27,USD,digital_goods,RU,atm,dev_d1,ip_9163,1063.02,18.75,1,near-zero balance after transaction
tx0613,2025-10-02T06:25:00Z,acct_1006,user_1233,merc_9099,260.69,USD,consulting,DE,atm,dev_t2,ip_5565,13025.41,12764.72,0,travel expense
tx0614,2025-10-03T09:29:00Z,acct_1099,user_1056,merc_9027,3554.56,USD,consulting,US,app,dev_z4,ip_9392,2537.11,-1017.45,0,book purchase
tx0615,2025-10-01T17:57:00Z,acct_1228,user_1096,merc_9063,9899.75,USD,grocery,US,app,dev_e5,ip_9577,8728.25,-229.97,2,transaction exceeds balance
tx0616,2025-10-02T22:12:00Z,acct_1076,user_1241,merc_9080,574.12,USD,subscription,IR,mobile,dev_l1,ip_8482,11737.07,11162.95,0,travel expense
tx0617,2025-10-03T00:57:00Z,acct_1028,user_1217,merc_9089,6918.72,USD,airfare,US,web,dev_z2,ip_5596,3803.32,-3115.4,0,book purchase
tx0618,2025-10-03T03:37:00Z,acct_1170,user_1297,merc_9145,4.68,USD,books,CA,mobile,dev_k3,ip_1718,9096.96,9092.28,1,repeated small micro-charges
tx0619,2025-10-01T08:41:00Z,acct_1115,user_1118,merc_9120,9898.79,USD,airfare,IR,web,dev_p6,ip_6159,4122.22,-5776.57,0,restaurant meal
tx0620,2025-10-02T03:24:00Z,acct_1038,user_1184,merc_9008,8982.46,USD,wire,NG,app,dev_j8,ip_3186,12634.06,3651.6,2,large transfer to new payee
tx0621,2025-10-01T17:23:00Z,acct_1090,user_1113,merc_9068,4.33,USD,clothing,US,mobile,dev_h3,ip_3212,449.41,445.08,1,repeated small micro-charges
tx0622,2025-10-01T12:28:00Z,acct_1195,user_1057,merc_9087,17689.37,USD,crypto_exchange,KP,mobile,dev_h6,ip_6101,13224.96,-4464.41,2,wire to high-risk country
tx0623,2025-10-03T00:06:00Z,acct_1061,user_1074,merc_9034,20261.65,USD,clothing,US,web,dev_m6,ip_5210,11998.99,-8262.66,2,large transfer to new payee
tx0624,2025-10-02T16:08:00Z,acct_1097,user_1275,merc_9076,19545.97,USD,airfare,US,mobile,dev_b5,ip_2072,17033.02,-2512.95,2,large transfer to new payee
tx0625,2025-10-02T16:21:00Z,acct_1034,user_1086,merc_9131,6945.4,USD,crypto_exchange,GB,mobile,dev_q8,ip_2933,6450.03,-495.37,0,book purchase
tx0626,2025-10-02T23:01:00Z,acct_1138,user_1298,merc_9103,3060.68,USD,airfare,RU,app,dev_h4,ip_7407,17266.1,14205.42,0,book purchase
tx0627,2025-10-02T18:59:00Z,acct_1081,user_1192,merc_9066,5840.04,USD,wire,NG,app,dev_y2,ip_4835,8901.22,3061.18,0,book purchase
tx0628,2025-10-03T04:04:00Z,acct_1173,user_1219,merc_9116,4417.44,USD,books,DE,atm,dev_l8,ip_5195,5474.93,1057.49,0,restaurant meal
tx0629,2025-10-03T06:06:00Z,acct_1039,user_1184,merc_9022,2003.87,USD,subscription,FR,app,dev_h2,ip_1943,1445.55,-558.32,0,monthly subscription
tx0630,2025-10-02T04:27:00Z,acct_1169,user_1129,merc_9078,10.77,USD,airfare,RU,mobile,dev_w10,ip_2259,19968.13,19957.36,1,multiple quick purchases
tx0631,2025-10-02T16:24:00Z,acct_1145,user_1178,merc_9104,7233.64,USD,crypto_exchange,GB,app,dev_u9,ip_2446,17312.01,10078.37,0,monthly subscription
tx0632,2025-10-01T22:19:00Z,acct_1120,user_1265,merc_9151,9419.36,USD,crypto_exchange,NG,atm,dev_k2,ip_5130,16919.12,7499.76,0,book purchase
tx0633,2025-10-02T07:12:00Z,acct_1225,user_1231,merc_9143,8104.2,USD,wire,US,mobile,dev_s3,ip_5007,18868.21,10764.01,0,restaurant meal
tx0634,2025-10-02T06:33:00Z,acct_1116,user_1215,merc_9109,4.91,USD,clothing,RU,atm,dev_j6,ip_9617,484.33,479.42,1,repeated small micro-charges
tx0635,2025-10-03T03:38:00Z,acct_1291,user_1294,merc_9101,5695.58,USD,books,GB,web,dev_c9,ip_6332,3783.01,-1912.57,0,book purchase
tx0636,2025-10-02T03:23:00Z,acct_1156,user_1048,merc_9044,9113.54,USD,grocery,US,web,dev_w10,ip_8006,556.23,-8557.31,0,book purchase
tx0637,2025-10-01T18:44:00Z,acct_1106,user_1120,merc_9075,9098.21,USD,crypto_exchange,RU,app,dev_b6,ip_8496,240.72,-8857.49,0,book purchase
tx0638,2025-10-01T18:51:00Z,acct_1057,user_1067,merc_9138,8179.14,USD,digital_goods,GB,atm,dev_m4,ip_2129,17411.57,9232.43,0,book purchase
tx0639,2025-10-02T22:52:00Z,acct_1295,user_1159,merc_9151,3.1,USD,subscription,US,atm,dev_g1,ip_2338,8925.72,8922.62,1,repeated small micro-charges
tx0640,2025-10-01T19:58:00Z,acct_1252,user_1236,merc_9119,13993.5,USD,digital_goods,IR,app,dev_j8,ip_5682,14012.32,18.82,1,near-zero balance after transaction
tx0641,2025-10-02T02:42:00Z,acct_1213,user_1128,merc_9046,437.6,USD,crypto_exchange,IR,atm,dev_m3,ip_9317,1928.77,1491.17,0,monthly subscription
tx0642,2025-10-02T12:00:00Z,acct_1276,user_1150,merc_9171,1053.14,USD,crypto_exchange,US,web,dev_n9,ip_1987,19906.42,18853.28,0,restaurant meal
tx0643,2025-10-02T01:07:00Z,acct_1231,user_1085,merc_9065,13.4,USD,crypto_exchange,US,app,dev_a2,ip_7568,7635.49,7622.09,1,multiple quick purchases
tx0644,2025-10-02T16:09:00Z,acct_1059,user_1070,merc_9084,9500.23,USD,crypto_exchange,RU,atm,dev_o2,ip_1353,10977.6,1477.37,0,monthly subscription
tx0645,2025-10-03T06:15:00Z,acct_1143,user_1083,merc_9044,6714.25,USD,wire,US,app,dev_j2,ip_8760,14834.1,8119.85,0,normal grocery
tx0646,2025-10-03T03:46:00Z,acct_1140,user_1079,merc_9113,8365.17,USD,airfare,CA,web,dev_w1,ip_8722,4339.01,-4026.16,0,travel expense
tx0647,2025-10-01T21:40:00Z,acct_1053,user_1200,merc_9177,91.79,USD,grocery,FR,atm,dev_t1,ip_798,15452.75,15360.96,1,multiple quick purchases
