step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
381,TRANSFER,37.01,C5082603360,55.20,18.19,C4681264539,0.00,37.01,0
3,TRANSFER,751.51,C5474951950,679.91,0.00,M5156392601,0.00,0.00,1
107,TRANSFER,2170.29,C1282103057,2579.96,409.67,M9620935604,0.00,0.00,1
385,PAYMENT,1.00,C7824150224,0.00,0.00,M7270955446,0.00,0.00,0
625,CASH_OUT,105241.22,C2188332531,114412.74,9171.52,C3361388464,17.21,17.21,0
280,PAYMENT,1.00,C1094115188,0.00,0.00,M7514017540,0.00,0.00,0
159,PAYMENT,2.89,C8453283834,9.16,6.27,M6199197408,0.00,0.00,0
198,CASH_OUT,134.84,C4046558332,174.97,40.13,M8626371177,0.00,0.00,1
226,PAYMENT,1.00,C2419931729,0.00,0.00,M1357561213,0.00,0.00,0
165,CASH_OUT,2888.22,C8084809436,3618.34,730.12,C6265016831,0.00,0.00,1
5,TRANSFER,1381.47,C3369305560,1400.86,19.39,C8274219704,0.00,0.00,1
551,TRANSFER,722.64,C5647317872,684.31,0.00,C3667292043,346.58,346.58,1
374,TRANSFER,1.00,C9894264595,0.00,0.00,C6491309593,23.46,24.46,0
399,TRANSFER,217.59,C3591527330,185.12,0.00,C5759234471,0.00,0.00,1
543,TRANSFER,2849.14,C2349641712,2939.37,90.23,C2537965898,296.43,296.43,1
647,TRANSFER,1.00,C6046864799,2.98,1.98,C1590985753,8.29,9.29,0
703,CASH_OUT,282.09,C5476654128,296.32,14.23,C9798548049,940.67,940.67,1
629,CASH_OUT,132.72,C2625792787,168.61,35.89,M3517195150,0.00,0.00,1
623,TRANSFER,298.82,C7311011808,338.57,39.75,M6820149016,0.00,0.00,1
30,CASH_OUT,198.70,C8833889083,286.07,87.37,C6822870815,146.58,146.58,0
694,CASH_IN,69844.00,C3806215682,34.07,69878.07,C5307145891,16.65,16.65,0
458,CASH_OUT,27.25,C7417183769,54.20,26.95,C2578662692,3.96,3.96,0
74,TRANSFER,1.00,C8086527181,0.00,0.00,C4600630513,58240.98,58241.98,0
197,PAYMENT,1.00,C6418365941,0.00,0.00,M4122901114,0.00,0.00,0
330,TRANSFER,16.03,C2191714875,17.54,1.51,C8942167666,113151.09,113167.12,0
542,TRANSFER,1.00,C3304560537,0.00,0.00,C5418232833,268.84,269.84,0
170,CASH_OUT,131.78,C1039262289,155.93,24.15,M2518433834,0.00,0.00,1
491,CASH_IN,82757.96,C7620473079,9.27,82767.23,C3098948446,0.00,0.00,0
209,DEBIT,1.00,C1110533960,1.00,0.00,M8869140487,0.00,0.00,0
382,PAYMENT,3262.70,C7296658772,7759.16,4496.46,M3534186676,0.00,0.00,0
682,TRANSFER,43733.01,C1378134712,54668.65,10935.64,M7168105904,0.00,0.00,1
479,DEBIT,26.20,C7887950851,117.58,91.38,M6894024976,0.00,0.00,0
375,CASH_IN,11868.51,C8106906538,72.12,11940.63,C9523104008,673.23,673.23,0
92,CASH_IN,67903.84,C3294092753,51196.37,119100.21,C6471691689,529.24,529.24,0
84,DEBIT,320.80,C8584566722,843.65,522.85,M9933702652,0.00,0.00,0
268,TRANSFER,52.69,C5144289583,59.92,7.23,C4605117440,4.59,57.28,0
234,CASH_OUT,3.21,C8303853049,4.32,1.11,C9306142066,1.21,1.21,0
496,TRANSFER,94027.32,C9165632300,81252.20,0.00,M6053489772,0.00,0.00,1
616,CASH_OUT,2446.87,C6558450990,2185.56,0.00,M3208200227,0.00,0.00,1
143,PAYMENT,249.44,C1589582865,383.59,134.15,M4093474499,0.00,0.00,0
219,PAYMENT,1.00,C6415031531,2.59,1.59,M1458227039,0.00,0.00,0
663,CASH_OUT,213.97,C4252504650,226.14,12.17,C4736031885,69224.47,69224.47,0
318,PAYMENT,1549.21,C8394198376,13959.21,12410.00,M8325043570,0.00,0.00,0
338,PAYMENT,1.00,C1707196784,0.28,0.00,M1692044390,0.00,0.00,0
261,CASH_OUT,1.00,C6306523372,0.00,0.00,C5694848867,1.00,1.00,0
628,CASH_OUT,979.32,C7979466538,1464.45,485.13,C6656646925,91240.26,91240.26,0
521,PAYMENT,1.00,C3109688769,0.00,0.00,M7969674420,0.00,0.00,0
121,CASH_IN,24190.05,C2554039848,688.60,24878.65,C5292015249,7.27,7.27,0
647,PAYMENT,1.00,C2818381356,0.00,0.00,M6558769264,0.00,0.00,0
198,PAYMENT,4.73,C6504099682,6.63,1.90,M4093474499,0.00,0.00,0
452,PAYMENT,1.00,C4972536230,0.00,0.00,M3297681898,0.00,0.00,0
304,PAYMENT,79.58,C9115282784,103.52,23.94,M8821456242,0.00,0.00,0
633,TRANSFER,11.12,C7473868020,37.30,26.18,C5162260671,856.43,867.55,0
519,CASH_OUT,15466.88,C3163970710,16063.32,596.44,M6361225622,0.00,0.00,1
78,PAYMENT,40.37,C3532855799,42.77,2.40,M3145756342,0.00,0.00,0
645,PAYMENT,116.49,C6822870815,146.58,30.09,M4689605624,0.00,0.00,0
126,TRANSFER,12.18,C7010379415,23.34,11.16,C5201221330,0.00,12.18,0
453,CASH_OUT,28146.96,C6317189421,38383.84,10236.88,C9711080868,0.00,0.00,1
221,PAYMENT,1.00,C5600836559,0.00,0.00,M2571632270,0.00,0.00,0
174,TRANSFER,4738.89,C2940955281,4322.86,0.00,M4952177946,0.00,0.00,1
698,TRANSFER,18.40,C4102872611,20.80,2.40,C1446362270,131.72,150.12,0
497,DEBIT,1.00,C2178884276,0.00,0.00,M4865979921,0.00,0.00,0
52,CASH_OUT,537.85,C9633533290,514.16,0.00,C5667503195,0.00,0.00,1
475,DEBIT,4844.19,C4633987776,146056.21,141212.02,M8728631945,0.00,0.00,0
357,PAYMENT,185.04,C3127657643,1373.58,1188.54,M8235474949,0.00,0.00,0
541,CASH_OUT,458.17,C3664052763,884.32,426.15,C5474951950,0.00,0.00,0
647,CASH_OUT,3428.52,C8758809005,3269.60,0.00,M3369412470,0.00,0.00,1
663,TRANSFER,37.42,C8208584394,52.35,14.93,C5861829469,582.98,620.40,0
141,CASH_IN,127646.75,C3893976444,0.00,127646.75,C6928691380,54.44,54.44,0
88,PAYMENT,1.00,C9759180824,0.00,0.00,M1096405016,0.00,0.00,0
598,TRANSFER,2140.04,C5992908271,1984.38,0.00,C2242377075,7.71,2147.75,1
703,TRANSFER,6730.43,C7937993287,8542.62,1812.19,M6525576685,0.00,0.00,1
624,CASH_OUT,103.54,C2295574037,92.35,0.00,M9640701016,0.00,0.00,1
57,PAYMENT,1.00,C1248704157,0.00,0.00,M8790289305,0.00,0.00,0
460,CASH_OUT,1.00,C7910817577,0.00,0.00,C5606736607,4.90,4.90,0
62,PAYMENT,494.55,C3163970710,596.44,101.89,M9977193987,0.00,0.00,0
376,PAYMENT,86.60,C8093179263,212.36,125.76,M8728631945,0.00,0.00,0
240,TRANSFER,196.81,C6463640105,273.92,77.11,C6698759353,8474.23,8474.23,1
474,TRANSFER,170.06,C4700855390,149.10,0.00,M8821456242,0.00,0.00,1
703,TRANSFER,1408.98,C5870891270,1612.04,203.06,M3536590481,0.00,0.00,1
39,TRANSFER,1.00,C3891796055,1.00,0.00,C7894019119,0.00,1.00,0
324,TRANSFER,1963.83,C6894808149,1669.53,0.00,M8821456242,0.00,0.00,1
48,TRANSFER,20.92,C6754503097,24.16,3.24,C1276905285,20.90,41.82,0
679,CASH_OUT,4540.35,C9376277483,4771.17,230.82,C7750819485,0.00,0.00,1
476,CASH_OUT,1782.79,C1230249217,1670.06,0.00,M6401844042,0.00,0.00,1
718,TRANSFER,546.67,C4277422858,570.03,23.36,C9943959352,93.58,640.25,1
661,CASH_OUT,1.00,C9032096058,0.00,0.00,C4262396395,0.00,0.00,0
304,TRANSFER,38.04,C6161147047,46.81,8.77,C8737025391,34.24,72.28,0
413,CASH_OUT,2545.88,C1798112150,2991.55,445.67,C1519709079,482.02,482.02,1
289,DEBIT,68.56,C1083651970,210.89,142.33,M6606958660,0.00,0.00,0
203,PAYMENT,413.49,C2780136605,454.56,41.07,M1122712790,0.00,0.00,0
570,CASH_OUT,51.97,C6887132821,98.62,46.65,C9981691030,1020.86,1020.86,0
625,CASH_OUT,77.68,C3615507143,310.63,232.95,C1383539822,509.65,509.65,0
27,TRANSFER,696.41,C6466597005,784.80,88.39,M8138332494,0.00,0.00,1
553,PAYMENT,14.71,C4353689019,68.66,53.95,M4892544235,0.00,0.00,0
432,PAYMENT,4.35,C2149938334,13.52,9.17,M6282009986,0.00,0.00,0
510,TRANSFER,715.28,C6922713963,614.61,0.00,M6498703287,0.00,0.00,1
617,TRANSFER,4712.13,C1316756902,4818.10,105.97,M8643636805,0.00,0.00,1
320,CASH_OUT,878.13,C9798548049,940.67,62.54,C5125568431,0.00,0.00,0
80,TRANSFER,101.81,C4645120421,162.30,60.49,C1596471620,5330.25,5432.06,0
297,PAYMENT,198.80,C6142469284,381.20,182.40,M6101516825,0.00,0.00,0
624,TRANSFER,3407.99,C4039019230,4867.70,1459.71,M6313472215,0.00,0.00,1
57,TRANSFER,2824.46,C1945826486,3490.69,666.23,C4361393222,0.00,0.00,1
160,CASH_IN,22728.28,C9981364488,596.11,23324.39,C1287814151,0.00,0.00,0
236,PAYMENT,4.90,C9136780852,9.78,4.88,M8235474949,0.00,0.00,0
147,CASH_OUT,3749.08,C2139078760,4543.46,794.38,C8880184233,1.84,1.84,1
506,CASH_OUT,13242.14,C8826851692,75400.00,62157.86,C6186758088,0.00,0.00,0
665,PAYMENT,1.00,C7759781156,0.00,0.00,M4865979921,0.00,0.00,0
175,PAYMENT,1.00,C1696846464,0.00,0.00,M9921025990,0.00,0.00,0
373,PAYMENT,2721.74,C3975704877,8783.25,6061.51,M3846182436,0.00,0.00,0
300,TRANSFER,115.88,C4719780110,134.78,18.90,M2156184315,0.00,0.00,1
336,TRANSFER,158.71,C1659663750,194.55,35.84,C4710967433,468.43,627.14,0
228,PAYMENT,131.77,C6142469284,182.40,50.63,M1857561275,0.00,0.00,0
89,PAYMENT,77.83,C5634076661,144.72,66.89,M1099218439,0.00,0.00,0
80,CASH_IN,7763.56,C5483308751,14544.95,22308.51,C1290050198,6440.02,6440.02,0
124,PAYMENT,5.99,C3587283948,7.48,1.49,M2328736852,0.00,0.00,0
82,TRANSFER,2962.44,C7487012742,2985.42,22.98,M4865979921,0.00,0.00,1
593,PAYMENT,36.16,C2073755632,58.30,22.14,M9822499208,0.00,0.00,0
274,TRANSFER,887.78,C4847761430,817.24,0.00,M2695447268,0.00,0.00,1
703,PAYMENT,161.05,C4419410162,185.03,23.98,M9404002665,0.00,0.00,0
620,CASH_OUT,2866.58,C5403510324,3284.05,417.47,M9255306810,0.00,0.00,1
119,PAYMENT,218.11,C4202607993,722.33,504.22,M6101516825,0.00,0.00,0
432,PAYMENT,239.31,C2423995953,320.30,80.99,M8903212516,0.00,0.00,0
691,TRANSFER,2993.71,C6544063167,3337.54,343.83,M8643636805,0.00,0.00,1
335,CASH_OUT,1.00,C8468071953,0.00,0.00,C8761469117,12.22,12.22,0
625,CASH_OUT,39694.38,C7801180691,43658.67,3964.29,C1112794026,10.96,10.96,1
48,PAYMENT,1.00,C6955593943,0.00,0.00,M6045729129,0.00,0.00,0
134,TRANSFER,3558.91,C5600836559,3637.20,78.29,C7949795085,134.91,3693.82,1
697,TRANSFER,605.54,C5025070544,650.87,45.33,M2136107759,0.00,0.00,1
34,PAYMENT,10718.70,C5512036684,14687.78,3969.08,M1466305100,0.00,0.00,0
468,CASH_OUT,1973.63,C5633956194,1845.73,0.00,M1343875431,0.00,0.00,1
224,PAYMENT,228.07,C5083595988,584.27,356.20,M6011842297,0.00,0.00,0
389,TRANSFER,70.72,C3476426797,103.94,33.22,C5943324387,196.82,267.54,0
594,PAYMENT,82.92,C9771848610,243.64,160.72,M6525576685,0.00,0.00,0
140,PAYMENT,1051.03,C8556573246,80878.85,79827.82,M1185303518,0.00,0.00,0
222,CASH_OUT,1.00,C3484872186,0.86,0.00,C1644608746,19597.39,19597.39,0
79,CASH_OUT,1983.39,C8934097788,4264.76,2281.37,C4930438209,36108.20,36108.20,0
436,TRANSFER,260.54,C6470052645,267.73,7.19,C1106456634,5.26,5.26,1
391,TRANSFER,983.59,C7628981661,1332.19,348.60,C4026816435,74.16,1057.75,0
170,TRANSFER,78122.78,C3710566582,104253.79,26131.01,M3495411322,0.00,0.00,1
331,TRANSFER,8558.37,C7631970791,8322.43,0.00,M6771941776,0.00,0.00,1
378,TRANSFER,1.00,C8758809005,0.00,0.00,C6092773357,0.00,1.00,0
559,TRANSFER,2037.00,C5694806361,1938.51,0.00,M3960136787,0.00,0.00,1
70,CASH_OUT,185.02,C3303082117,263.42,78.40,M9822499208,0.00,0.00,1
186,TRANSFER,1.03,C9333798503,4.69,3.66,C9370133032,762.09,763.12,0
210,PAYMENT,471.65,C6921525436,838.30,366.65,M8458323087,0.00,0.00,0
215,TRANSFER,1.16,C8380507338,1.93,0.77,C4256292393,2.82,3.98,0
374,TRANSFER,66.71,C2653032484,169.15,102.44,C6246716604,0.00,66.71,0
645,PAYMENT,1.00,C1446457642,0.00,0.00,M4125758723,0.00,0.00,0
141,PAYMENT,198.84,C9437783771,396.09,197.25,M5815678365,0.00,0.00,0
479,CASH_OUT,791.93,C2756070122,851.57,59.64,M8235474949,0.00,0.00,1
490,CASH_OUT,1939.25,C3108307952,1718.39,0.00,C2513206988,26.94,26.94,1
310,PAYMENT,1.00,C5508149905,0.00,0.00,M9026301048,0.00,0.00,0
404,TRANSFER,1.00,C2687477596,0.00,0.00,C7637761996,13.11,14.11,0
273,CASH_OUT,3035.09,C9677466102,2932.48,0.00,C1091729577,56.72,56.72,1
121,TRANSFER,76.36,C8055556030,122.94,46.58,C9245348297,0.00,76.36,0
364,TRANSFER,5318.91,C3479708607,4866.49,0.00,C7199283151,1.60,1.60,1
531,DEBIT,963.98,C3107125807,22756.27,21792.29,M8325043570,0.00,0.00,0
559,TRANSFER,1.00,C3768901084,0.00,0.00,C6097953682,59.80,60.80,0
433,TRANSFER,302.41,C4683935600,625.58,323.17,C3821211202,404.21,706.62,0
430,CASH_IN,31959.15,C9633533290,0.00,31959.15,C1654477195,23.60,23.60,0
666,TRANSFER,133.77,C4345526911,164.38,30.61,C8578226896,457.56,591.33,0
31,TRANSFER,3.07,C8453283834,6.27,3.20,C2549748436,0.00,3.07,0
38,TRANSFER,1385.37,C1691293717,1191.83,0.00,M3811254192,0.00,0.00,1
591,PAYMENT,37.31,C2878930355,133.85,96.54,M6866146362,0.00,0.00,0
64,CASH_OUT,197.33,C9861449701,311.19,113.86,C9123612497,12.72,12.72,0
283,TRANSFER,5831.66,C2683446724,4985.13,0.00,M2115406331,0.00,0.00,1
200,CASH_OUT,7248.87,C9229469952,20371.22,13122.35,C3694860228,0.00,0.00,0
276,TRANSFER,3117.27,C2891100776,3163.21,45.94,C7573442717,87.10,3204.37,1
310,PAYMENT,1.00,C9995834531,0.84,0.00,M6041646576,0.00,0.00,0
458,PAYMENT,9.60,C4181102664,10.35,0.75,M7230477043,0.00,0.00,0
392,TRANSFER,2895.44,C6115750294,2723.08,0.00,M9581187661,0.00,0.00,1
560,PAYMENT,3.06,C9438411468,10.52,7.46,M2155671697,0.00,0.00,0
711,TRANSFER,15435.68,C1644608746,19597.39,4161.71,C3389594115,48.27,15483.95,0
116,PAYMENT,1.00,C3780439666,0.00,0.00,M9026301048,0.00,0.00,0
55,TRANSFER,10.14,C9623534576,11.72,1.58,C2879792991,31.34,41.48,0
507,PAYMENT,1.00,C8880184233,1.84,0.84,M5449848690,0.00,0.00,0
490,PAYMENT,1.00,C2620054076,0.00,0.00,M5315720088,0.00,0.00,0
80,TRANSFER,271.55,C9516893896,322.86,51.31,M2778069478,0.00,0.00,1
671,CASH_OUT,9.13,C1547374338,28.08,18.95,C3107125807,21792.29,21792.29,0
260,TRANSFER,973.49,C9987064419,1106.75,133.26,C1945826486,666.23,1639.72,0
466,CASH_IN,9325.38,C4037270171,438.79,9764.17,C6362597344,0.00,0.00,0
225,PAYMENT,571.37,C5036200310,663.59,92.22,M3469205576,0.00,0.00,0
450,CASH_OUT,7.02,C2379592595,11.19,4.17,C6726515966,60.74,60.74,0
667,CASH_OUT,52458.80,C3946766309,52387.75,0.00,C2601198885,81.17,81.17,1
386,PAYMENT,3950.13,C4736031885,69224.47,65274.34,M9020002737,0.00,0.00,0
474,TRANSFER,1550.95,C6244338653,1302.23,0.00,C8180620422,2992.07,4543.02,1
569,CASH_OUT,6812.11,C7174772035,6444.58,0.00,M7960713821,0.00,0.00,1
665,TRANSFER,804.59,C7248258423,1064.93,260.34,M9558906999,0.00,0.00,1
115,DEBIT,23.51,C6591038760,47.00,23.49,M6041646576,0.00,0.00,0
39,TRANSFER,8.41,C1311570307,12.36,3.95,C8375996697,3.69,12.10,0
468,PAYMENT,397.47,C3980491761,694.06,296.59,M3322580659,0.00,0.00,0
521,TRANSFER,3029.05,C5884080139,3867.71,838.66,C5992908271,0.00,3029.05,0
31,TRANSFER,8.54,C8666074487,10.44,1.90,C9677466102,0.00,8.54,0
195,CASH_OUT,1.82,C4356175095,4.62,2.80,C9303285822,2762.00,2762.00,0
469,CASH_OUT,606.00,C7070083150,548.73,0.00,M4390543744,0.00,0.00,1
356,CASH_OUT,13479.51,C1194576436,11885.79,0.00,C7759781156,0.00,0.00,1
430,CASH_OUT,5263.96,C5201221330,4715.38,0.00,C7873709012,35998.85,35998.85,1
225,TRANSFER,1927.67,C5694190173,2108.46,180.79,C3304560537,0.00,0.00,1
668,PAYMENT,61.34,C9470922075,257.19,195.85,M1199447370,0.00,0.00,0
349,TRANSFER,322.93,C9730449971,340.26,17.33,M7678293431,0.00,0.00,1
273,CASH_OUT,2186.70,C8055556030,2047.79,0.00,M1908459040,0.00,0.00,1
300,PAYMENT,1.00,C6691628146,0.00,0.00,M3317856944,0.00,0.00,0
395,PAYMENT,144.86,C8178927766,258.22,113.36,M8458323087,0.00,0.00,0
139,PAYMENT,56.40,C3660223333,62.02,5.62,M3636366799,0.00,0.00,0
415,CASH_OUT,290.21,C5428082088,308.38,18.17,M7270955446,0.00,0.00,1
510,CASH_OUT,826.79,C5982744929,991.36,164.57,M9590331226,0.00,0.00,1
429,PAYMENT,255.78,C7979466538,485.13,229.35,M6865994703,0.00,0.00,0
699,CASH_OUT,11.42,C5476654128,14.23,2.81,C5100282913,5024.84,5024.84,0
54,CASH_OUT,1977.67,C9409682410,1982.88,5.21,M6130446648,0.00,0.00,1
648,TRANSFER,330.29,C6065662867,393.68,63.39,C3421719519,0.00,330.29,1
622,TRANSFER,1496.97,C3280805846,2076.00,579.03,M1666898313,0.00,0.00,1
706,TRANSFER,1.00,C8758809005,0.00,0.00,C7103588071,41.69,42.69,0
6,PAYMENT,7795.53,C9508499533,13490.28,5694.75,M7282885927,0.00,0.00,0
639,TRANSFER,1.00,C2586568081,0.00,0.00,C7059726570,163.12,164.12,0
28,PAYMENT,20.94,C7451071432,38.49,17.55,M4035639663,0.00,0.00,0
593,PAYMENT,27.94,C8178927766,113.36,85.42,M3960136787,0.00,0.00,0
44,PAYMENT,492.10,C1590838716,83715.34,83223.24,M6606958660,0.00,0.00,0
434,TRANSFER,4163.14,C6214917780,4164.35,1.21,M3457877922,0.00,0.00,1
15,TRANSFER,47306.85,C2068687175,56152.96,8846.11,M8874242713,0.00,0.00,1
651,TRANSFER,467.65,C4268713302,441.36,0.00,C3245108207,113.70,113.70,1
656,TRANSFER,3967.15,C2818381356,4261.70,294.55,M7437168216,0.00,0.00,1
412,PAYMENT,4002.70,C6168291913,4939.26,936.56,M9410569618,0.00,0.00,0
702,CASH_OUT,200.78,C8275679594,204.05,3.27,M4390543744,0.00,0.00,1
262,TRANSFER,127.50,C7402059279,121.23,0.00,C1590985753,9.29,9.29,1
372,PAYMENT,17102.75,C2554039848,24878.65,7775.90,M5794335854,0.00,0.00,0
451,CASH_OUT,2228.96,C6287793163,2524.48,295.52,C2445662585,438.28,438.28,1
26,DEBIT,2297.92,C9579064478,2567.44,269.52,M8964269909,0.00,0.00,0
80,TRANSFER,344.53,C9639245200,461.45,116.92,C1045302356,0.00,344.53,0
393,TRANSFER,114.38,C9771848610,160.72,46.34,C4536306171,87669.81,87669.81,1
369,TRANSFER,2.27,C6754503097,3.24,0.97,C2274350418,0.00,2.27,0
118,PAYMENT,1.00,C7894019119,1.00,0.00,M7960713821,0.00,0.00,0
77,TRANSFER,78.25,C6447717367,87.99,9.74,C3952295757,0.00,78.25,0
42,PAYMENT,1.00,C9623534576,1.58,0.58,M5449848690,0.00,0.00,0
47,CASH_OUT,3011.59,C3962452613,3473.26,461.67,M6865994703,0.00,0.00,1
254,PAYMENT,1.00,C6963052185,0.82,0.00,M6845287382,0.00,0.00,0
672,PAYMENT,316.69,C5310195918,339.79,23.10,M1857561275,0.00,0.00,0
99,TRANSFER,128.57,C5083595988,356.20,227.63,C3958590550,38.07,166.64,0
143,CASH_OUT,13.63,C3259520140,52.93,39.30,C4710967433,627.14,627.14,0
86,TRANSFER,1.00,C7088949191,0.68,0.00,C1590838716,83223.24,83224.24,0
460,TRANSFER,1.00,C9661615016,0.00,0.00,C2878930355,96.54,97.54,0
534,PAYMENT,10213.13,C8046300793,16463.80,6250.67,M1240140248,0.00,0.00,0
615,TRANSFER,99994.59,C6656646925,91240.26,0.00,C2071552532,7.01,100001.60,1
609,PAYMENT,229.14,C6613888489,350.76,121.62,M8366710477,0.00,0.00,0
604,TRANSFER,333.53,C9019515562,458.62,125.09,C5976777081,64.07,64.07,1
481,CASH_OUT,1.00,C5613655595,0.00,0.00,C7784217828,0.00,0.00,0
497,TRANSFER,1.00,C6974875750,0.00,0.00,C8543865915,29.12,30.12,0
263,TRANSFER,286.99,C8636525027,289.09,2.10,C6493800024,0.00,0.00,1
38,PAYMENT,298.71,C6128695961,677.60,378.89,M6932365592,0.00,0.00,0
175,TRANSFER,2833.61,C7560389844,3025.96,192.35,C2308638549,668.89,668.89,1
269,TRANSFER,13.41,C9318010743,22.73,9.32,C4482238042,0.00,13.41,0
625,CASH_OUT,561.07,C6186758088,471.25,0.00,C2082326234,78.11,78.11,1
329,PAYMENT,28.83,C4645120421,60.49,31.66,M3457877922,0.00,0.00,0
596,TRANSFER,907.80,C5923940434,1124.88,217.08,M8458323087,0.00,0.00,1
429,PAYMENT,1.00,C9049270990,0.00,0.00,M1306420495,0.00,0.00,0
680,TRANSFER,22.92,C4526242854,26.68,3.76,C8532327465,714.16,737.08,0
228,CASH_OUT,73.57,C5281907480,77.59,4.02,M2773408660,0.00,0.00,1
101,PAYMENT,8064.23,C5933179746,11320.35,3256.12,M3457877922,0.00,0.00,0
207,CASH_OUT,134.83,C1965067727,145.52,10.69,C1104906255,39.61,39.61,1
512,PAYMENT,96.81,C2926780541,875.93,779.12,M3811254192,0.00,0.00,0
511,PAYMENT,32.21,C2780136605,41.07,8.86,M1857561275,0.00,0.00,0
224,PAYMENT,10.74,C6448001026,2817.15,2806.41,M4865979921,0.00,0.00,0
487,TRANSFER,6.00,C3149484176,16.44,10.44,C1251837136,0.00,6.00,0
85,CASH_OUT,1203.75,C1484664056,1399.25,195.50,M9896529524,0.00,0.00,1
30,CASH_OUT,1.00,C6201313620,0.00,0.00,C2009317340,0.00,0.00,0
12,TRANSFER,3168.59,C9086117171,2860.43,0.00,C5409514899,0.00,3168.59,1
643,TRANSFER,1685.97,C1494287462,2013.50,327.53,C7209571615,0.00,1685.97,1
55,CASH_IN,1965.07,C2654584280,0.00,1965.07,C7079234115,0.00,0.00,0
397,CASH_OUT,1.00,C1011759631,0.00,0.00,C5067116918,1294.67,1294.67,0
23,PAYMENT,54.98,C2602884797,8830.69,8775.71,M4211837506,0.00,0.00,0
151,TRANSFER,640.31,C7266763552,866.19,225.88,C6952291828,476.63,476.63,1
418,PAYMENT,1.00,C7784217828,0.00,0.00,M1122712790,0.00,0.00,0
13,PAYMENT,1.00,C1772303297,0.00,0.00,M2328736852,0.00,0.00,0
59,CASH_IN,99264.11,C4683935600,323.17,99587.28,C8761469117,12.22,12.22,0
503,PAYMENT,45.41,C1792214339,572.17,526.76,M3960136787,0.00,0.00,0
68,TRANSFER,1.00,C3109688769,0.00,0.00,C2079501936,56.48,57.48,0
125,TRANSFER,1.77,C2549748436,3.07,1.30,C4104309491,53.79,55.56,0
322,CASH_OUT,55.40,C6142469284,50.63,0.00,M7453081889,0.00,0.00,1
373,PAYMENT,10.50,C6726515966,60.74,50.24,M6284297249,0.00,0.00,0
25,CASH_OUT,3299.34,C9711080868,4098.18,798.84,M2155671697,0.00,0.00,1
429,CASH_OUT,1389.78,C8203447752,6316.16,4926.38,C5802739154,78.60,78.60,0
89,DEBIT,1.00,C6099808894,0.00,0.00,M6786043791,0.00,0.00,0
127,TRANSFER,1.00,C1036351450,0.00,0.00,C5418232833,269.84,270.84,0
271,TRANSFER,222.41,C1993998848,187.08,0.00,M7532669066,0.00,0.00,1
386,CASH_OUT,38.88,C2869999754,51.47,12.59,C7573442717,3204.37,3204.37,0
673,DEBIT,32.02,C6517150278,46.39,14.37,M8964269909,0.00,0.00,0
476,TRANSFER,178.71,C9033653743,156.29,0.00,M2555936898,0.00,0.00,1
3,CASH_OUT,2038.67,C7292376027,2707.91,669.24,M2136107759,0.00,0.00,1
462,TRANSFER,4813.52,C1271730355,4698.01,0.00,M4158643786,0.00,0.00,1
244,DEBIT,333.96,C2304963614,592.69,258.73,M2869931869,0.00,0.00,0
600,CASH_IN,99863.33,C2866092821,0.00,99863.33,C3464975279,0.00,0.00,0
472,PAYMENT,1.00,C5515628633,0.00,0.00,M3355504998,0.00,0.00,0
407,CASH_OUT,3581.51,C8880184233,3582.20,0.69,M9444143872,0.00,0.00,1
30,CASH_OUT,679.86,C4633257620,816.80,136.94,C6924716023,56.02,56.02,1
171,CASH_OUT,1.00,C6576395496,0.00,0.00,C8394040015,637.63,637.63,0
390,CASH_OUT,2628.95,C7539399243,2521.04,0.00,C4022360089,20.19,20.19,1
403,CASH_OUT,581.34,C1124331395,610.69,29.35,M5734228580,0.00,0.00,1
249,DEBIT,1.00,C2777816561,0.00,0.00,M3019265031,0.00,0.00,0
421,PAYMENT,1.00,C2407863065,0.65,0.00,M3508990774,0.00,0.00,0
628,CASH_OUT,284.03,C6544063167,343.83,59.80,C2571688961,1.08,1.08,1
230,CASH_OUT,2336.55,C8236361108,2114.36,0.00,M4456193555,0.00,0.00,1
380,CASH_OUT,1966.13,C9526836552,1663.25,0.00,M7948094928,0.00,0.00,1
575,CASH_IN,4053.08,C2870403050,0.00,4053.08,C3047869247,0.00,0.00,0
251,TRANSFER,849.01,C2073755632,786.79,0.00,M6932365592,0.00,0.00,1
377,PAYMENT,5220.55,C3772636814,13888.58,8668.03,M1888107487,0.00,0.00,0
665,PAYMENT,16.63,C8761956684,30.09,13.46,M8768773991,0.00,0.00,0
677,PAYMENT,1.00,C8531118333,0.00,0.00,M8458323087,0.00,0.00,0
691,PAYMENT,88.53,C1529290976,97.34,8.81,M4160161496,0.00,0.00,0
27,CASH_OUT,2936.54,C9691572571,3540.90,604.36,M4896576569,0.00,0.00,1
365,CASH_OUT,733.40,C2181241943,855.64,122.24,M6525576685,0.00,0.00,1
234,CASH_OUT,346.89,C5092199300,364.95,18.06,M1099218439,0.00,0.00,1
321,CASH_OUT,3726.75,C6566372886,3273.08,0.00,M3223687972,0.00,0.00,1
198,TRANSFER,3983.56,C4700855390,3482.76,0.00,C6168291913,936.56,936.56,1
695,CASH_OUT,66.64,C6218955985,16945.20,16878.56,C8380312396,1.13,1.13,0
291,DEBIT,871.09,C3127657643,1188.54,317.45,M7960713821,0.00,0.00,0
