step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
97,PAYMENT,1723.81,C5183211669,3947.15,2223.34,M3660800029,0.00,0.00,0
95,PAYMENT,6.68,C2140169349,9.47,2.79,M7713758036,0.00,0.00,0
203,PAYMENT,3.62,C4386667704,35.09,31.47,M9026301048,0.00,0.00,0
282,PAYMENT,13421.70,C8057994126,96674.64,83252.94,M7717262223,0.00,0.00,0
331,DEBIT,1.00,C3128675098,0.06,0.00,M9576264323,0.00,0.00,0
444,CASH_OUT,6.13,C6317889312,9.12,2.99,C6923301988,3.18,3.18,0
618,PAYMENT,4.24,C2014766981,6.26,2.02,M9933702652,0.00,0.00,0
704,TRANSFER,80320.13,C7403028869,141625.94,61305.81,C7981077394,0.00,80320.13,0
718,PAYMENT,1.00,C9147687657,0.00,0.00,M9822499208,0.00,0.00,0
502,TRANSFER,7081.29,C1457632732,35750.05,28668.76,C4602080228,969.61,8050.90,0
110,PAYMENT,63.16,C4752171298,126.79,63.63,M9590331226,0.00,0.00,0
595,PAYMENT,2.62,C1387652480,8.98,6.36,M2586712032,0.00,0.00,0
351,CASH_OUT,130.92,C6242173772,176.19,45.27,C7452729913,1269.03,1269.03,0
258,CASH_IN,130433.42,C2079770569,0.00,130433.42,C9411532909,21.22,21.22,0
339,CASH_OUT,33.43,C3426709025,71.54,38.11,C2308496151,0.00,0.00,0
407,TRANSFER,7.78,C8505373158,14.05,6.27,C5694190173,76300.98,76308.76,0
243,PAYMENT,474.51,C9623534576,1419.91,945.40,M8861351706,0.00,0.00,0
609,PAYMENT,276.42,C8270110908,633.41,356.99,M4093474499,0.00,0.00,0
429,PAYMENT,6844.82,C1400330495,10882.20,4037.38,M5449848690,0.00,0.00,0
459,PAYMENT,539.64,C1422701550,2662.32,2122.68,M8778927211,0.00,0.00,0
71,TRANSFER,1.00,C5254923696,0.00,0.00,C9633533290,105994.79,105995.79,0
397,TRANSFER,14531.78,C5659161352,22164.42,7632.64,C8137972345,144197.87,158729.65,0
61,PAYMENT,47.96,C3304560537,51.03,3.07,M5959736235,0.00,0.00,0
266,CASH_OUT,58.63,C6877052039,74.33,15.70,C6305160342,0.83,0.83,0
372,CASH_IN,50462.16,C2801177461,5534.14,55996.30,C4022245086,2988.42,2988.42,0
204,DEBIT,595.80,C7161887665,1362.19,766.39,M5794335854,0.00,0.00,0
352,PAYMENT,1839.18,C9935429720,7185.76,5346.58,M5412437658,0.00,0.00,0
258,CASH_OUT,2350.34,C7627266377,3547.73,1197.39,C4748302739,1.79,1.79,0
463,PAYMENT,12171.40,C8527715219,14642.03,2470.63,M9631695368,0.00,0.00,0
373,CASH_OUT,4256.54,C3828935922,4271.62,15.08,M1692044390,0.00,0.00,1
584,PAYMENT,1588.53,C4921003983,3386.67,1798.14,M5449848690,0.00,0.00,0
197,PAYMENT,762.79,C7226553010,1943.24,1180.45,M7512767226,0.00,0.00,0
289,PAYMENT,69.80,C5584288132,121.36,51.56,M9021793855,0.00,0.00,0
164,PAYMENT,1.00,C8761956684,1.86,0.86,M8138332494,0.00,0.00,0
695,TRANSFER,285.69,C6447717367,373.98,88.29,C1643611097,729.29,1014.98,0
310,PAYMENT,40.30,C3144490990,417.14,376.84,M6845287382,0.00,0.00,0
598,PAYMENT,8092.09,C6554972315,9509.41,1417.32,M8740820392,0.00,0.00,0
576,CASH_OUT,1587.89,C8208643631,7798.06,6210.17,C3030106617,22612.72,22612.72,0
542,PAYMENT,11062.35,C5082603360,17181.86,6119.51,M9933702652,0.00,0.00,0
298,PAYMENT,1838.68,C5175416378,4049.71,2211.03,M1732578761,0.00,0.00,0
695,CASH_IN,82062.92,C7038841740,322.70,82385.62,C7760554363,10.07,10.07,0
286,TRANSFER,414.53,C8943866829,539.64,125.11,C8369792370,218.98,633.51,0
160,CASH_OUT,45.57,C7602474923,111.64,66.07,C6171239466,3.82,3.82,0
299,TRANSFER,1.00,C2963288053,0.00,0.00,C6496596008,19635.78,19636.78,0
331,CASH_IN,67.02,C1805492785,61604.91,61671.93,C5884080139,8.62,8.62,0
2,PAYMENT,49.67,C4040409964,115.35,65.68,M5000316394,0.00,0.00,0
669,CASH_OUT,17235.40,C2274350418,30893.44,13658.04,C5913767020,61887.34,61887.34,0
655,TRANSFER,1.00,C2867302554,0.00,0.00,C9703905715,0.00,1.00,0
155,DEBIT,17472.08,C6102144947,56535.90,39063.82,M2418407139,0.00,0.00,0
425,TRANSFER,65.27,C3878201524,167.39,102.12,C4227004325,1.68,66.95,0
407,TRANSFER,6536.80,C5212581851,7496.66,959.86,C2973888646,3082.76,9619.56,0
341,TRANSFER,36.47,C4536306171,23308.10,23271.63,C3205292512,251.52,287.99,0
278,TRANSFER,1671.18,C7965608188,8898.83,7227.65,C1945826486,647.32,2318.50,0
579,PAYMENT,1.00,C7852415525,0.00,0.00,M4892544235,0.00,0.00,0
66,PAYMENT,25.93,C7470843264,94.78,68.85,M6744039057,0.00,0.00,0
445,CASH_OUT,1060.84,C5036200310,1981.65,920.81,C8382488970,982.54,982.54,0
355,PAYMENT,1.00,C3271361431,0.00,0.00,M1694904767,0.00,0.00,0
558,TRANSFER,1.00,C7529817193,1.00,0.00,C4252504650,0.00,1.00,0
357,PAYMENT,208.62,C6496933442,273.47,64.85,M9933702652,0.00,0.00,0
470,TRANSFER,262.52,C1834624758,373.83,111.31,C8795212264,131441.68,131704.20,0
657,CASH_OUT,1.42,C2140169349,2.79,1.37,C4668931881,59596.52,59596.52,0
446,PAYMENT,127.27,C4332894265,379.92,252.65,M7969674420,0.00,0.00,0
209,PAYMENT,289.82,C8973989997,173001.01,172711.19,M5734228580,0.00,0.00,0
173,PAYMENT,49.00,C2854772804,73.44,24.44,M8325043570,0.00,0.00,0
154,PAYMENT,88.15,C5710360983,104.17,16.02,M7951820749,0.00,0.00,0
154,TRANSFER,313.61,C7473868020,346.29,32.68,C5785481124,143353.61,143667.22,0
137,TRANSFER,4.65,C7760554363,10.07,5.42,C9941564880,2679.20,2683.85,0
539,PAYMENT,10.62,C2351531223,11.70,1.08,M9625656293,0.00,0.00,0
548,TRANSFER,303.00,C7517938612,1369.07,1066.07,C2843567009,70.66,373.66,0
605,PAYMENT,1.00,C4786674545,0.69,0.00,M1306420495,0.00,0.00,0
80,PAYMENT,1094.01,C2721355673,1096.20,2.19,M2518433834,0.00,0.00,0
552,PAYMENT,616.09,C7873709012,76593.73,75977.64,M6401844042,0.00,0.00,0
481,DEBIT,26832.52,C6329589780,84165.42,57332.90,M5794335854,0.00,0.00,0
473,PAYMENT,1939.37,C2916728422,3180.09,1240.72,M8030400668,0.00,0.00,0
667,PAYMENT,1.01,C1004665657,18298.92,18297.91,M2778069478,0.00,0.00,0
23,PAYMENT,1.00,C9639245200,0.00,0.00,M9933702652,0.00,0.00,0
685,PAYMENT,171.75,C6754503097,743.24,571.49,M7651029165,0.00,0.00,0
566,PAYMENT,1.00,C5802739154,0.00,0.00,M7678293431,0.00,0.00,0
507,PAYMENT,157.10,C2802141793,261.55,104.45,M6525576685,0.00,0.00,0
145,CASH_IN,92882.60,C7114223633,113.05,92995.65,C8624454880,1069.83,1069.83,0
672,TRANSFER,1191.17,C8846861559,1458.75,267.58,C1643611097,1014.98,2206.15,0
667,TRANSFER,685.51,C8215470878,849.91,164.40,C9858643842,131.50,817.01,0
423,PAYMENT,1.10,C6300607425,72.96,71.86,M9776500600,0.00,0.00,0
449,CASH_OUT,2.65,C7910817577,4.81,2.16,C2350701477,32971.82,32971.82,0
424,TRANSFER,5773.26,C1127978094,6479.69,706.43,C4239406957,3376.01,9149.27,0
62,TRANSFER,1.00,C1913706213,0.00,0.00,C5115980792,0.00,1.00,0
696,PAYMENT,42.42,C3476426797,96.83,54.41,M2228388623,0.00,0.00,0
314,TRANSFER,12.62,C1717346250,41.45,28.83,C4067919621,370.60,383.22,0
701,TRANSFER,41.51,C8858766173,49.33,7.82,C4178659381,2449.58,2491.09,0
498,PAYMENT,1628.23,C2260326267,1810.02,181.79,M8728631945,0.00,0.00,0
695,PAYMENT,9098.17,C1981049082,40249.18,31151.01,M3846182436,0.00,0.00,0
246,PAYMENT,845.96,C3383331379,4610.69,3764.73,M1240140248,0.00,0.00,0
153,PAYMENT,9.02,C4949801453,2177.16,2168.14,M3313346852,0.00,0.00,0
681,PAYMENT,10682.88,C7311011808,10729.55,46.67,M3960136787,0.00,0.00,0
617,CASH_OUT,54392.49,C9505085936,64769.78,10377.29,C3185089287,15.12,15.12,0
388,TRANSFER,1.37,C1197449658,1.89,0.52,C4067213499,55356.78,55358.15,0
454,CASH_OUT,17656.75,C9516893896,52856.68,35199.93,C5693307665,2416.19,2416.19,0
204,PAYMENT,3176.68,C5600836559,3966.29,789.61,M9590331226,0.00,0.00,0
554,PAYMENT,4.20,C8316648259,18.35,14.15,M6763471833,0.00,0.00,0
238,PAYMENT,5356.55,C2424706705,132176.01,126819.46,M3317856944,0.00,0.00,0
169,TRANSFER,152768.28,C3019214800,208482.50,55714.22,C5972484792,1.54,152769.82,0
212,PAYMENT,20942.75,C9327720702,52737.96,31795.21,M4601406440,0.00,0.00,0
380,CASH_OUT,1.00,C6517150278,0.15,0.00,C8833399096,92033.95,92033.95,0
18,TRANSFER,481.91,C2941289685,1255.44,773.53,C1682781467,0.00,481.91,0
84,PAYMENT,6824.48,C5673482258,79025.06,72200.58,M6894024976,0.00,0.00,0
42,CASH_OUT,1.00,C4748302739,1.79,0.79,C2349406919,44670.02,44670.02,0
226,PAYMENT,1.00,C2247484671,0.00,0.00,M5937271321,0.00,0.00,0
681,CASH_OUT,528.71,C3777580509,888.16,359.45,C5071218314,2241.10,2241.10,0
22,TRANSFER,43520.14,C3645901955,69159.97,25639.83,C8083175325,11.16,43531.30,0
379,PAYMENT,1184.60,C1422701550,2122.68,938.08,M5156392601,0.00,0.00,0
520,CASH_OUT,12075.39,C8160279830,18813.43,6738.04,C6313758032,0.00,0.00,0
519,CASH_OUT,1971.34,C1036351450,7704.20,5732.86,C7915226263,623.85,623.85,0
21,TRANSFER,359.95,C2610237679,317.49,0.00,C5693307665,2416.19,2776.14,1
280,TRANSFER,1.00,C5578929439,0.00,0.00,C6558450990,143.80,144.80,0
137,CASH_OUT,1.00,C7092693247,0.00,0.00,C2254516608,1541.41,1541.41,0
100,PAYMENT,2118.53,C5992908271,38889.95,36771.42,M3145756342,0.00,0.00,0
625,TRANSFER,94.65,C9912233947,124.77,30.12,C6369130994,4315.56,4410.21,0
343,PAYMENT,4.45,C1547374338,5.33,0.88,M8821456242,0.00,0.00,0
719,TRANSFER,13.35,C4455798713,106919.21,106905.86,C2087974350,5051.39,5064.74,0
360,CASH_IN,1448.32,C9929101065,112005.87,113454.19,C2846465000,0.00,0.00,0
398,CASH_OUT,3604.28,C5998623100,187242.27,183637.99,C8106401208,100113.76,100113.76,0
171,TRANSFER,51.78,C5856127658,109.47,57.69,C5666504394,65183.87,65235.65,0
512,PAYMENT,12.81,C5418232833,34.73,21.92,M3457877922,0.00,0.00,0
619,TRANSFER,1.00,C1798112150,0.58,0.00,C6879428703,10.89,11.89,0
308,PAYMENT,8403.72,C5998623100,183637.99,175234.27,M3469205576,0.00,0.00,0
475,PAYMENT,1.00,C1248786714,1.80,0.80,M6651754819,0.00,0.00,0
101,PAYMENT,340.52,C8375996697,75502.50,75161.98,M3660800029,0.00,0.00,0
95,TRANSFER,1.00,C3965676060,0.00,0.00,C8973989997,172711.19,172712.19,0
139,CASH_OUT,7.62,C6882074066,10.98,3.36,C9411532909,21.22,21.22,0
152,PAYMENT,434.18,C7573442717,25243.06,24808.88,M9581187661,0.00,0.00,0
224,PAYMENT,82.73,C4062777850,355.61,272.88,M7343954769,0.00,0.00,0
648,DEBIT,8860.80,C7499349987,30112.85,21252.05,M9822499208,0.00,0.00,0
172,DEBIT,1.00,C7529817193,0.00,0.00,M2635881694,0.00,0.00,0
655,TRANSFER,4504.26,C2617999521,19012.28,14508.02,C5714169271,340.09,4844.35,0
391,PAYMENT,6128.29,C7243352390,11762.81,5634.52,M3508990774,0.00,0.00,0
482,TRANSFER,18170.76,C8015124886,67411.59,49240.83,C2020262123,75.36,18246.12,0
204,CASH_OUT,13.09,C3426709025,38.11,25.02,C5418232833,21.92,21.92,0
197,PAYMENT,2441.13,C2267619081,7915.67,5474.54,M5564953924,0.00,0.00,0
379,PAYMENT,1.00,C2232285036,2.54,1.54,M2655546199,0.00,0.00,0
273,DEBIT,191.57,C7287517250,265.84,74.27,M4689605624,0.00,0.00,0
143,PAYMENT,11789.61,C6110943464,23882.77,12093.16,M7230477043,0.00,0.00,0
720,TRANSFER,619.64,C2017675569,807.41,187.77,M7570511906,0.00,0.00,1
14,PAYMENT,43.78,C6974875750,56.37,12.59,M3846182436,0.00,0.00,0
269,TRANSFER,1.00,C8617360361,0.00,0.00,C1124331395,15.52,16.52,0
672,PAYMENT,1.00,C5182110973,0.00,0.00,M6865994703,0.00,0.00,0
210,PAYMENT,887.66,C1207916194,1063.45,175.79,M2518433834,0.00,0.00,0
230,DEBIT,1.49,C4888749350,4.51,3.02,M2418407139,0.00,0.00,0
346,CASH_OUT,28.10,C3343292475,37.57,9.47,C2660286914,9244.20,9244.20,0
166,DEBIT,22.31,C4877520294,25.72,3.41,M2778069478,0.00,0.00,0
680,PAYMENT,7.58,C4145461251,26.10,18.52,M2249831874,0.00,0.00,0
235,PAYMENT,3660.02,C6402580787,14327.08,10667.06,M3223687972,0.00,0.00,0
28,TRANSFER,92.05,C2017675569,187.77,95.72,C8215470878,164.40,256.45,0
278,CASH_OUT,75.14,C1104906255,164.56,89.42,C2704657157,61.55,61.55,0
610,CASH_OUT,17796.23,C3710566582,23812.24,6016.01,C6121801720,273747.06,273747.06,0
660,DEBIT,781.35,C5333183840,1177.95,396.60,M1240140248,0.00,0.00,0
385,CASH_OUT,7.85,C5710360983,16.02,8.17,C4600630513,4487.32,4487.32,0
186,CASH_OUT,15122.66,C3783290795,21963.01,6840.35,C4895020135,7059.97,7059.97,0
547,CASH_IN,21370.36,C8093179263,1998.09,23368.45,C1415802902,2708.97,2708.97,0
206,DEBIT,553.84,C7640122370,12971.00,12417.16,M8102481401,0.00,0.00,0
696,PAYMENT,141.13,C4558302256,278.20,137.07,M2418407139,0.00,0.00,0
121,CASH_OUT,1.00,C6313758032,0.00,0.00,C7402059279,0.00,0.00,0
186,TRANSFER,1.00,C3304560537,3.07,2.07,C9155819200,67.01,68.01,0
72,PAYMENT,710.79,C7079234115,9582.74,8871.95,M1466305100,0.00,0.00,0
491,TRANSFER,424.71,C1251837136,1334.50,909.79,C1417436465,17323.49,17748.20,0
429,PAYMENT,6837.13,C1754603440,35577.49,28740.36,M1802753761,0.00,0.00,0
206,PAYMENT,414.34,C9581991473,463.74,49.40,M9576264323,0.00,0.00,0
707,PAYMENT,68.57,C9943959352,123.89,55.32,M2156184315,0.00,0.00,0
149,PAYMENT,10252.95,C1644608746,124559.61,114306.66,M3605446007,0.00,0.00,0
628,PAYMENT,3851.37,C2602884797,52521.99,48670.62,M8389750357,0.00,0.00,0
190,PAYMENT,97.33,C2099184899,2384.98,2287.65,M4554178984,0.00,0.00,0
552,PAYMENT,69.67,C9379439373,93.24,23.57,M7969674420,0.00,0.00,0
64,TRANSFER,566.43,C1110533960,1152.73,586.30,C1375899416,42.59,609.02,0
436,PAYMENT,15410.79,C8664882079,68003.65,52592.86,M2586712032,0.00,0.00,0
99,TRANSFER,6.14,C1817804383,17.25,11.11,C4014119648,7.94,14.08,0
555,PAYMENT,1076.75,C1664847319,98386.39,97309.64,M2555936898,0.00,0.00,0
470,CASH_IN,79241.21,C5951406973,72266.98,151508.19,C6642201119,108865.84,108865.84,0
619,DEBIT,364.97,C1730074215,807.60,442.63,M8869140487,0.00,0.00,0
397,TRANSFER,6.24,C8110054933,82.36,76.12,C2818381356,19465.68,19471.92,0
676,TRANSFER,496.42,C6585609060,715.34,218.92,C2752536389,385.54,881.96,0
231,PAYMENT,3.12,C5358791907,244.59,241.47,M2869931869,0.00,0.00,0
716,TRANSFER,6342.00,C5759761714,9964.05,3622.05,C6923893872,1626.80,7968.80,0
660,TRANSFER,28.59,C8823677798,59419.73,59391.14,C3744446292,1207.93,1236.52,0
409,TRANSFER,1.00,C9457665185,0.00,0.00,C3511301900,2.19,3.19,0
487,CASH_OUT,5848.82,C4181102664,36185.66,30336.84,C4264134512,455.79,455.79,0
426,TRANSFER,1753.78,C7910439839,6024.22,4270.44,C8316205130,3888.01,5641.79,0
492,TRANSFER,1853.99,C7340428136,2325.47,471.48,C8261111839,13.94,1867.93,0
662,CASH_OUT,1.00,C9544423456,1.76,0.76,C4466589567,9094.56,9094.56,0
59,PAYMENT,1055.34,C6504099682,58676.57,57621.23,M8858274691,0.00,0.00,0
483,PAYMENT,1394.59,C2137651678,51942.56,50547.97,M5194066484,0.00,0.00,0
96,PAYMENT,1.00,C2071552532,0.00,0.00,M3317856944,0.00,0.00,0
541,PAYMENT,1.00,C6317152031,0.00,0.00,M3476758136,0.00,0.00,0
204,PAYMENT,2479.04,C8012696455,3772.14,1293.10,M5087280062,0.00,0.00,0
636,CASH_IN,9162.74,C9410288290,7141.98,16304.72,C5400463094,86861.98,86861.98,0
581,PAYMENT,49.44,C7567496105,68.47,19.03,M2303835765,0.00,0.00,0
688,PAYMENT,3.53,C7374810067,4.89,1.36,M1099218439,0.00,0.00,0
395,TRANSFER,1518.13,C9250327663,22571.83,21053.70,C3653594796,0.00,1518.13,0
147,PAYMENT,788.01,C6244338653,60690.78,59902.77,M9918338001,0.00,0.00,0
9,TRANSFER,1.00,C9103115140,1.35,0.35,C3574081104,0.00,1.00,0
666,PAYMENT,10793.70,C2250949136,14992.09,4198.39,M6558769264,0.00,0.00,0
200,PAYMENT,1644.59,C7199283151,9131.09,7486.50,M9900829971,0.00,0.00,0
24,PAYMENT,8.98,C7757700186,15.08,6.10,M7750131975,0.00,0.00,0
575,CASH_OUT,16138.92,C8372755146,135765.77,119626.85,C6231117883,15.57,15.57,0
104,PAYMENT,1454.72,C6477862024,17666.72,16212.00,M8646369354,0.00,0.00,0
490,PAYMENT,4757.89,C9196564761,13586.02,8828.13,M7969674420,0.00,0.00,0
717,TRANSFER,1260.20,C5996775663,1496.59,236.39,C5569295400,76.34,76.34,1
320,PAYMENT,169.28,C9626333315,328030.69,327861.41,M6361225622,0.00,0.00,0
57,PAYMENT,1170.13,C8709361138,1281.62,111.49,M3595066420,0.00,0.00,0
309,CASH_OUT,44830.76,C3328710672,52959.79,8129.03,C6596578419,895.10,895.10,0
720,PAYMENT,1.00,C2780016559,0.00,0.00,M9404002665,0.00,0.00,0
432,CASH_OUT,45.18,C1225953184,51.15,5.97,C4734111722,355.18,355.18,0
460,PAYMENT,2017.70,C2075413763,12612.54,10594.84,M5714658227,0.00,0.00,0
186,DEBIT,49120.38,C3465883999,138532.04,89411.66,M3960136787,0.00,0.00,0
378,TRANSFER,112.22,C6306523372,505.50,393.28,C1643611097,2206.15,2318.37,0
660,PAYMENT,1134.68,C2181241943,11856.21,10721.53,M9921025990,0.00,0.00,0
293,PAYMENT,1.63,C4877520294,3.41,1.78,M8044997538,0.00,0.00,0
4,CASH_IN,2635.55,C1862812038,18202.54,20838.09,C6161147047,0.00,0.00,0
332,PAYMENT,7.59,C7561728644,16.89,9.30,M3317856944,0.00,0.00,0
41,CASH_IN,52144.85,C3815389788,11922.82,64067.67,C9935429720,5346.58,5346.58,0
165,PAYMENT,202.14,C9306142066,371.84,169.70,M3636366799,0.00,0.00,0
145,PAYMENT,1.00,C6329323383,0.00,0.00,M2518433834,0.00,0.00,0
88,PAYMENT,9.14,C8316648259,14.15,5.01,M9620935604,0.00,0.00,0
52,TRANSFER,1.00,C2513206988,0.00,0.00,C1725783958,833.97,834.97,0
653,PAYMENT,227.94,C3360791536,245.60,17.66,M3508990774,0.00,0.00,0
641,PAYMENT,2569.92,C3412365931,15263.59,12693.67,M3517195150,0.00,0.00,0
424,PAYMENT,271.36,C6596578419,895.10,623.74,M4952177946,0.00,0.00,0
665,CASH_OUT,1.00,C3149484176,0.00,0.00,C2137651678,50547.97,50547.97,0
15,CASH_OUT,1.08,C7374810067,1.36,0.28,C1037811610,592.30,592.30,0
635,PAYMENT,3863.32,C9019515562,242244.43,238381.11,M3605446007,0.00,0.00,0
120,DEBIT,33.92,C5433722159,51.22,17.30,M8821456242,0.00,0.00,0
39,CASH_OUT,40.52,C1459442845,194.77,154.25,C6904897514,432.26,432.26,0
139,CASH_OUT,2.67,C7818568548,71942.49,71939.82,C8380507338,213.95,213.95,0
317,PAYMENT,22004.04,C3836517266,49850.02,27845.98,M9752092528,0.00,0.00,0
59,PAYMENT,2335.47,C3127657643,2737.21,401.74,M5869990861,0.00,0.00,0
400,TRANSFER,790.54,C6470052645,2372.07,1581.53,C5789617427,22.61,813.15,0
514,TRANSFER,1736.01,C4736031885,22658.24,20922.23,C8684026200,7820.16,9556.17,0
303,PAYMENT,1.00,C7027529118,1.71,0.71,M6495967005,0.00,0.00,0
595,PAYMENT,732.98,C4110258855,1961.08,1228.10,M3636366799,0.00,0.00,0
263,CASH_OUT,1581.26,C2250949136,4198.39,2617.13,C3058982440,23417.50,23417.50,0
605,CASH_IN,18268.74,C4736031885,20922.23,39190.97,C2311597141,33.45,33.45,0
652,PAYMENT,2962.72,C8265834251,67470.46,64507.74,M3223687972,0.00,0.00,0
624,TRANSFER,22.52,C9751963589,41.03,18.51,C9805620900,65017.98,65040.50,0
631,DEBIT,474.80,C4440904834,1445.98,971.18,M7570511906,0.00,0.00,0
638,TRANSFER,1.00,C8331319481,0.81,0.00,C9379439373,23.57,24.57,0
168,PAYMENT,20.56,C3639796200,22.39,1.83,M1083302600,0.00,0.00,0
111,PAYMENT,9828.21,C1590985753,16412.85,6584.64,M5449848690,0.00,0.00,0
185,PAYMENT,9387.09,C3597724331,16759.64,7372.55,M2695447268,0.00,0.00,0
697,CASH_OUT,857.33,C6952554500,1246.06,388.73,C1546696950,158.80,158.80,0
247,TRANSFER,363.40,C9579064478,1644.53,1281.13,C1439921366,0.97,364.37,0
704,PAYMENT,38.76,C5278201677,71.82,33.06,M3297681898,0.00,0.00,0
183,PAYMENT,21090.10,C3910678913,170072.07,148981.97,M1908459040,0.00,0.00,0
666,PAYMENT,279.27,C8507497883,6006.61,5727.34,M1802753761,0.00,0.00,0
415,DEBIT,810.56,C8048810275,919.59,109.03,M9776500600,0.00,0.00,0
155,DEBIT,31.05,C4500557310,38.87,7.82,M6284297249,0.00,0.00,0
209,DEBIT,12446.35,C3201397080,24751.35,12305.00,M1694904767,0.00,0.00,0
383,PAYMENT,22233.44,C9539945315,43662.10,21428.66,M4641902461,0.00,0.00,0
35,PAYMENT,2655.97,C2965254350,245906.28,243250.31,M1711271599,0.00,0.00,0
92,PAYMENT,1345.47,C5778781449,2877.20,1531.73,M9620935604,0.00,0.00,0
31,PAYMENT,20.30,C6496933442,64.85,44.55,M2773408660,0.00,0.00,0
119,PAYMENT,1027.32,C5778781449,1531.73,504.41,M8144352013,0.00,0.00,0
58,PAYMENT,1.00,C8380312396,0.00,0.00,M6866146362,0.00,0.00,0
709,PAYMENT,2028.88,C6756711494,5499.56,3470.68,M1458227039,0.00,0.00,0
100,CASH_OUT,33661.90,C3725152347,50718.07,17056.17,C2250949136,2617.13,2617.13,0
719,CASH_OUT,1097.42,C6588316233,1539.19,441.77,C6923893872,7968.80,7968.80,1
555,CASH_IN,14179.31,C1626733282,355.76,14535.07,C1282103057,786.52,786.52,0
619,PAYMENT,1357.02,C7608153267,2185.96,828.94,M9288057824,0.00,0.00,0
542,TRANSFER,3179.16,C3365835550,3657.65,478.49,C4949801453,2168.14,5347.30,0
641,PAYMENT,11.65,C4145461251,18.52,6.87,M2228388623,0.00,0.00,0
41,CASH_OUT,11290.53,C8684942020,14180.25,2889.72,C8795212264,131704.20,131704.20,0
227,TRANSFER,1.00,C3420671425,2.31,1.31,C2274350418,13658.04,13659.04,0
703,PAYMENT,342.85,C5118430494,1010.83,667.98,M7168105904,0.00,0.00,0
130,DEBIT,2.52,C7004964045,2.94,0.42,M5535650160,0.00,0.00,0
355,PAYMENT,974.58,C8229344434,2268.78,1294.20,M3534186676,0.00,0.00,0
96,PAYMENT,486.34,C6054421752,11163.72,10677.38,M8964269909,0.00,0.00,0
189,CASH_OUT,1.00,C7451071432,2.42,1.42,C9744120054,126545.10,126545.10,0
661,TRANSFER,1550.43,C8055556030,3107.94,1557.51,C3738900744,9.07,1559.50,0
482,PAYMENT,27.63,C4012917912,36.12,8.49,M1306420495,0.00,0.00,0
119,PAYMENT,64.85,C4882343658,100.67,35.82,M7537130187,0.00,0.00,0
615,PAYMENT,6.28,C1817804383,11.11,4.83,M8144352013,0.00,0.00,0
398,CASH_OUT,259.63,C3623588379,22602.54,22342.91,C9182543558,5.78,5.78,0
314,PAYMENT,1.00,C2232285036,1.54,0.54,M8144352013,0.00,0.00,0
659,TRANSFER,2982.58,C2960488639,4897.80,1915.22,C6628158856,0.00,2982.58,0
637,PAYMENT,115.59,C3434757387,133507.70,133392.11,M8874242713,0.00,0.00,0
4,TRANSFER,52.90,C1799718923,7657.34,7604.44,C6583444930,8.13,61.03,0
139,TRANSFER,4845.19,C9857430687,9656.90,4811.71,C5862655247,13.87,4859.06,0
565,PAYMENT,2422.73,C6464693977,162456.94,160034.21,M2695447268,0.00,0.00,0
317,PAYMENT,254.04,C2965164102,284.55,30.51,M3595066420,0.00,0.00,0
407,TRANSFER,2772.93,C7079234115,8871.95,6099.02,C6588316233,441.77,3214.70,0
22,PAYMENT,96.08,C2866092821,135.92,39.84,M6515490818,0.00,0.00,0
18,CASH_OUT,1.94,C8995970241,7.67,5.73,C6732648420,8.75,8.75,0
160,PAYMENT,4301.24,C3707166618,7122.05,2820.81,M6845287382,0.00,0.00,0
600,PAYMENT,1.65,C2918260963,3.63,1.98,M6651754819,0.00,0.00,0
373,PAYMENT,476.18,C5409514899,7468.38,6992.20,M6763471833,0.00,0.00,0
396,CASH_OUT,170.22,C4564751926,193.10,22.88,C3931997465,19207.12,19207.12,0
443,TRANSFER,9278.99,C7333316743,126633.31,117354.32,C7965608188,7227.65,16506.64,0
497,PAYMENT,14.94,C8493451569,16.28,1.34,M4588312351,0.00,0.00,0
360,TRANSFER,5195.79,C3178995337,9241.69,4045.90,C7226553010,1180.45,6376.24,0
298,PAYMENT,1.00,C5087357728,0.41,0.00,M3208200227,0.00,0.00,0
650,PAYMENT,11970.77,C3412365931,12693.67,722.90,M5815678365,0.00,0.00,0
145,PAYMENT,16.12,C9403748506,46.84,30.72,M9631695368,0.00,0.00,0
164,TRANSFER,1.00,C8180620422,0.00,0.00,C1741134891,1550.74,1551.74,0
253,PAYMENT,21.97,C5381866906,43.39,21.42,M8910440683,0.00,0.00,0
285,TRANSFER,60038.27,C9741628563,74516.46,14478.19,C7002076563,5107.50,65145.77,0
510,PAYMENT,23775.68,C9916336966,26080.41,2304.73,M1692044390,0.00,0.00,0
627,DEBIT,1.00,C5284391408,0.00,0.00,M2129491690,0.00,0.00,0
327,PAYMENT,20492.43,C8758809005,79019.66,58527.23,M8869140487,0.00,0.00,0
716,PAYMENT,1.00,C7928074841,0.00,0.00,M4035639663,0.00,0.00,0
98,CASH_OUT,199.66,C4067919621,383.22,183.56,C3362646960,31.91,31.91,0
309,PAYMENT,38.85,C7229869819,128.59,89.74,M3705237613,0.00,0.00,0
288,TRANSFER,1.00,C2867302554,0.00,0.00,C9421518487,1.51,2.51,0
344,PAYMENT,818.78,C9196564761,8828.13,8009.35,M2243802345,0.00,0.00,0
